RB処理日,年度_4月起点,年月,四半期_4月起点,会社_営業_コード_最新,会社_営業_名_最新,営業部門コード_最新,営業部門名_最新,営業部署コード_最新,営業部署名_最新,会社_G発注元コード_最新,会社_G発注元名_最新,G発注元部門コード_最新,G発注元部門名_最新,G発注元部署コード_最新,G発注元部署名_最新,会社_制作媒体コード_最新,会社_制作媒体名_最新,制作媒体部門コード_最新,制作媒体部門名_最新,制作媒体部署コード_最新,制作媒体部署名_最新,得意先コード,得意先名,広告主コード,広告主名,広告主業種_大コード,広告主業種_大名,広告主業種_中コード,広告主業種_中名,広告主業種_小コード,広告主業種_小名,広告主企業グループコード,広告主企業グループ名,広告主企業グループ業種_大コード,広告主企業グループ業種_大名,広告主企業グループ業種_中コード,広告主企業グループ業種_中名,広告主企業グループ業種_小コード,広告主企業グループ業種_小名,支払先コード,支払先名,マスメディア区分,マスメディア区分名,実施媒体社コード,実施媒体社名,売上種目コード,売上種目名,媒体種目コード,媒体種目名,媒体種類コード,媒体種類名,ビークルコード,ビークル名,仕入高予算,仕入高_建値,媒体戦略原価B予算,媒体戦略原価B_正味,媒体収益予算,媒体収益実績_正味,FC営収予算_社内_社外,FC営収_社内_社外,スタッフコスト
20250319,2024,202503,4Q,D005,株式会社大広メディアックス,SD01,第一営業本部,SD01-01,第一営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C008,味の素株式会社,A010,KDDI,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG09,KDDIグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P001,株式会社電通,M05,デジタル,MC15,集英社,SC06,デジタル広告,MT03,全国紙,MK14,電車内広告,V014,東京メトロ車内,19450887,22166602,9894009,9474128,2313159,2004938,2297441,2404777,953853
20230906,2023,202309,2Q,E006,株式会社コスモ・コミュニケーションズ,SD05,関西営業本部,SD05-01,関西第一営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C001,トヨタ自動車株式会社,A007,キリン,IND03,食品・飲料,IND03-02,酒類,IND03-02-01,ビール,AG06,キリングループ,GI03,食品・飲料,GI03-02,酒類,GI03-02-01,ビール,P017,株式会社東急エージェンシー,M05,デジタル,MC12,Meta,SC10,屋外広告,MT03,全国紙,MK13,駅看板,V007,日経新聞朝刊,19909180,23236605,13982124,16149372,4144410,5581931,2802742,3137084,521368
20230724,2023,202307,2Q,H010,株式会社博報堂DYホールディングス,SD03,デジタル営業本部,SD03-01,デジタル第一営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C024,日清食品ホールディングス株式会社,A014,三菱UFJ,IND06,金融・保険,IND06-01,銀行,IND06-01-01,都市銀行,AG13,MUFGグループ,GI06,金融・保険,GI06-01,銀行,GI06-01-01,都市銀行,P013,ヤフー株式会社,M02,新聞,MC09,日経新聞,SC09,交通広告,MT09,駅構内,MK09,検索連動型,V014,東京メトロ車内,32120896,33251486,17263812,15243855,3651837,2843861,4037249,4997956,730221
20241123,2024,202411,3Q,D005,株式会社大広メディアックス,SD05,関西営業本部,SD05-02,関西第二営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C007,キリンホールディングス株式会社,A009,NTTドコモ,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG08,NTTグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P009,株式会社日本経済新聞社,M05,デジタル,MC05,テレビ東京,SC02,テレビタイム,MT10,ビルボード,MK06,月刊誌,V007,日経新聞朝刊,39386483,35184412,26273713,30139410,8469110,6559028,3513656,3066497,2445873
20250105,2024,202501,4Q,Y005,株式会社読広エージェンシー,SD01,第一営業本部,SD01-02,第二営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C010,KDDI株式会社,A001,トヨタ自動車,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P008,株式会社読売新聞社,M01,テレビ,MC09,日経新聞,SC10,屋外広告,MT06,リスティング,MK05,週刊誌,V014,東京メトロ車内,16922099,14189515,12745287,12799386,1808814,2468324,1028458,1039534,1061361
20250119,2024,202501,4Q,D001,株式会社大広,SD05,関西営業本部,SD05-02,関西第二営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C028,ANA ホールディングス株式会社,A012,パナソニック,IND05,電気機器,IND05-01,家電,IND05-01-01,生活家電,AG11,パナソニックグループ,GI05,電気機器,GI05-01,家電,GI05-01-01,生活家電,P011,Google合同会社,M01,テレビ,MC04,テレビ朝日,SC10,屋外広告,MT01,スポットCM,MK07,FM放送,V007,日経新聞朝刊,48104553,34438889,38162640,28496179,10710570,10494875,3186925,3570385,3237236
20231228,2023,202312,3Q,E003,株式会社博報堂マーケティングシステムズ,SD04,メディア営業本部,SD04-02,メディアプランニング部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C027,JTBグループ,A017,ファーストリテイリング,IND08,流通・小売,IND08-01,アパレル,IND08-01-01,カジュアル,AG16,ファーストリテイリンググループ,GI08,流通・小売,GI08-01,アパレル,GI08-01-01,カジュアル,P008,株式会社読売新聞社,M01,テレビ,MC15,集英社,SC09,交通広告,MT09,駅構内,MK09,検索連動型,V014,東京メトロ車内,1323272,1268696,785067,928827,240574,231209,89824,116196,96479
20231019,2023,202310,3Q,H005,株式会社博報堂DYデジタル,SD01,第一営業本部,SD01-02,第二営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C008,味の素株式会社,A006,サントリー,IND03,食品・飲料,IND03-01,飲料,IND03-01-01,清涼飲料,AG05,サントリーグループ,GI03,食品・飲料,GI03-01,飲料,GI03-01-01,清涼飲料,P019,株式会社集英社,M05,デジタル,MC07,朝日新聞,SC07,動画広告,MT09,駅構内,MK05,週刊誌,V015,渋谷大型ビジョン,29494192,28740041,20792842,19481522,5272867,6815214,2490049,2841027,673150
20240911,2024,202409,2Q,Y003,株式会社読広プランニング,SD02,第二営業本部,SD02-02,第四営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C029,株式会社セブン＆アイ・ホールディングス,A020,セブン＆アイ,IND08,流通・小売,IND08-02,コンビニ,IND08-02-01,コンビニエンスストア,AG19,セブン＆アイグループ,GI08,流通・小売,GI08-02,コンビニ,GI08-02-01,コンビニエンスストア,P004,株式会社フジテレビジョン,M01,テレビ,MC13,LINE,SC06,デジタル広告,MT07,ディスプレイ,MK07,FM放送,V010,Facebook/Instagram広告,13384957,17307298,7408069,7877587,3936417,4952331,759171,651859,387621
20241115,2024,202411,3Q,Y002,株式会社読広クロスコム,SD01,第一営業本部,SD01-02,第二営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C001,トヨタ自動車株式会社,A015,リクルート,IND07,サービス,IND07-01,人材,IND07-01-01,求人,AG14,リクルートグループ,GI07,サービス,GI07-01,人材,GI07-01-01,求人,P015,LINE株式会社,M04,ラジオ,MC14,JR東日本企画,SC10,屋外広告,MT02,タイムCM,MK07,FM放送,V012,Yahoo!ディスプレイ,15354433,19947157,10445860,11734521,1628391,1114123,1459954,1149094,1035434
20250223,2024,202502,4Q,E008,株式会社博報堂テクノロジーズ,SD04,メディア営業本部,SD04-01,メディア営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C014,株式会社日立製作所,A013,ソニー,IND05,電気機器,IND05-02,エンタテインメント,IND05-02-01,ゲーム,AG12,ソニーグループ,GI05,電気機器,GI05-02,エンタテインメント,GI05-02-01,ゲーム,P012,Meta日本株式会社,M03,雑誌,MC08,読売新聞,SC08,SNS広告,MT01,スポットCM,MK03,全国紙朝刊,V005,朝日新聞朝刊全国版,39083726,44767186,21020929,24377909,11267955,10510930,4427619,3905155,847875
20240711,2024,202407,2Q,H007,株式会社博報堂DYスポーツマーケティング,SD04,メディア営業本部,SD04-01,メディア営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C029,株式会社セブン＆アイ・ホールディングス,A004,資生堂,IND02,化粧品・トイレタリー,IND02-01,化粧品,IND02-01-01,スキンケア,AG03,資生堂グループ,GI02,化粧品・トイレタリー,GI02-01,化粧品,GI02-01-01,スキンケア,P014,Twitter Japan株式会社,M03,雑誌,MC12,Meta,SC07,動画広告,MT07,ディスプレイ,MK05,週刊誌,V012,Yahoo!ディスプレイ,9210614,7852611,6505583,5556256,2028912,2527708,1173589,1192037,486729
20231125,2023,202311,3Q,E001,株式会社kyu,SD01,第一営業本部,SD01-02,第二営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C029,株式会社セブン＆アイ・ホールディングス,A003,本田技研工業,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG02,ホンダグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P002,株式会社TBSテレビ,M05,デジタル,MC05,テレビ東京,SC05,ラジオスポット,MT05,FMスポット,MK09,検索連動型,V012,Yahoo!ディスプレイ,20507247,26256808,16327747,12238714,3491395,2925493,1924508,1357852,1617936
20240115,2023,202401,4Q,H005,株式会社博報堂DYデジタル,SD03,デジタル営業本部,SD03-01,デジタル第一営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C024,日清食品ホールディングス株式会社,A018,日清食品,IND03,食品・飲料,IND03-03,食品,IND03-03-02,即席麺,AG17,日清食品グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-02,即席麺,P019,株式会社集英社,M01,テレビ,MC03,フジテレビ,SC07,動画広告,MT05,FMスポット,MK11,SNSフィード,V001,TBS系全国ネット,3206486,3577558,2186542,2569918,583041,431254,468316,412711,138104
20230408,2023,202304,1Q,H005,株式会社博報堂DYデジタル,SD05,関西営業本部,SD05-02,関西第二営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C029,株式会社セブン＆アイ・ホールディングス,A002,レクサス,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-02,高級車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P009,株式会社日本経済新聞社,M06,OOH（屋外）,MC08,読売新聞,SC09,交通広告,MT06,リスティング,MK02,BS・CS,V008,Google検索広告,12110192,8960637,7078137,7765403,2307654,2945496,1632652,1517541,269049
20230711,2023,202307,2Q,D002,株式会社大広WEDO,SD02,第二営業本部,SD02-01,第三営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C006,サントリーホールディングス株式会社,A017,ファーストリテイリング,IND08,流通・小売,IND08-01,アパレル,IND08-01-01,カジュアル,AG16,ファーストリテイリンググループ,GI08,流通・小売,GI08-01,アパレル,GI08-01-01,カジュアル,P014,Twitter Japan株式会社,M04,ラジオ,MC05,テレビ東京,SC06,デジタル広告,MT04,月刊誌,MK08,AM放送,V006,読売新聞朝刊全国版,21458671,18543704,16845722,16735989,3509385,2860310,2008135,2144893,1642771
20250218,2024,202502,4Q,E002,株式会社SYパートナーズ,SD04,メディア営業本部,SD04-02,メディアプランニング部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C028,ANA ホールディングス株式会社,A020,セブン＆アイ,IND08,流通・小売,IND08-02,コンビニ,IND08-02-01,コンビニエンスストア,AG19,セブン＆アイグループ,GI08,流通・小売,GI08-02,コンビニ,GI08-02-01,コンビニエンスストア,P017,株式会社東急エージェンシー,M02,新聞,MC06,NHK,SC05,ラジオスポット,MT08,動画配信,MK15,デジタルサイネージ,V004,テレ朝系全国ネット,15664450,16423215,9932344,8778183,2467864,2073695,1966711,1710063,1172713
20231120,2023,202311,3Q,H009,株式会社アイレップ,SD04,メディア営業本部,SD04-02,メディアプランニング部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C006,サントリーホールディングス株式会社,A017,ファーストリテイリング,IND08,流通・小売,IND08-01,アパレル,IND08-01-01,カジュアル,AG16,ファーストリテイリンググループ,GI08,流通・小売,GI08-01,アパレル,GI08-01-01,カジュアル,P010,株式会社毎日新聞社,M03,雑誌,MC15,集英社,SC05,ラジオスポット,MT04,月刊誌,MK05,週刊誌,V009,YouTube広告,10436465,9593574,7651081,6575150,2340151,2564357,575541,433267,730019
20240727,2024,202407,2Q,D001,株式会社大広,SD02,第二営業本部,SD02-01,第三営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C010,KDDI株式会社,A007,キリン,IND03,食品・飲料,IND03-02,酒類,IND03-02-01,ビール,AG06,キリングループ,GI03,食品・飲料,GI03-02,酒類,GI03-02-01,ビール,P011,Google合同会社,M03,雑誌,MC13,LINE,SC01,テレビスポット,MT10,ビルボード,MK14,電車内広告,V010,Facebook/Instagram広告,39729309,34609359,23575930,23191037,10073422,8346659,3583500,3300900,2326757
20241215,2024,202412,3Q,Y005,株式会社読広エージェンシー,SD02,第二営業本部,SD02-02,第四営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C023,アサヒグループホールディングス株式会社,A010,KDDI,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG09,KDDIグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P011,Google合同会社,M04,ラジオ,MC09,日経新聞,SC06,デジタル広告,MT10,ビルボード,MK01,地上波テレビ,V004,テレ朝系全国ネット,48135673,52796571,33426992,34511956,14123455,14470481,2791113,2815744,3755076
20240314,2023,202403,4Q,H003,株式会社博報堂プロダクツ,SD05,関西営業本部,SD05-02,関西第二営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C022,株式会社ニトリホールディングス,A006,サントリー,IND03,食品・飲料,IND03-01,飲料,IND03-01-01,清涼飲料,AG05,サントリーグループ,GI03,食品・飲料,GI03-01,飲料,GI03-01-01,清涼飲料,P014,Twitter Japan株式会社,M05,デジタル,MC05,テレビ東京,SC01,テレビスポット,MT10,ビルボード,MK03,全国紙朝刊,V009,YouTube広告,42155027,38229585,30059952,31972242,8718951,10208739,4248855,4825411,3369585
20231111,2023,202311,3Q,H009,株式会社アイレップ,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C012,パナソニック株式会社,A017,ファーストリテイリング,IND08,流通・小売,IND08-01,アパレル,IND08-01-01,カジュアル,AG16,ファーストリテイリンググループ,GI08,流通・小売,GI08-01,アパレル,GI08-01-01,カジュアル,P003,日本テレビ放送網株式会社,M06,OOH（屋外）,MC05,テレビ東京,SC01,テレビスポット,MT10,ビルボード,MK10,ディスプレイ広告,V011,LINE広告,34147800,26974180,26928982,20307434,6728589,6047921,2887748,2744400,2707216
20230619,2023,202306,1Q,D002,株式会社大広WEDO,SD02,第二営業本部,SD02-02,第四営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C011,ソフトバンク株式会社,A011,ソフトバンク,IND04,情報・通信,IND04-01,通信,IND04-01-02,ブロードバンド,AG10,ソフトバンクグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P012,Meta日本株式会社,M02,新聞,MC10,Google,SC02,テレビタイム,MT02,タイムCM,MK05,週刊誌,V010,Facebook/Instagram広告,21941534,26590061,11924369,11581926,4611235,5531759,2301820,2731955,817918
20231113,2023,202311,3Q,D001,株式会社大広,SD04,メディア営業本部,SD04-02,メディアプランニング部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C005,花王株式会社,A012,パナソニック,IND05,電気機器,IND05-01,家電,IND05-01-01,生活家電,AG11,パナソニックグループ,GI05,電気機器,GI05-01,家電,GI05-01-01,生活家電,P017,株式会社東急エージェンシー,M02,新聞,MC09,日経新聞,SC03,新聞広告,MT03,全国紙,MK14,電車内広告,V005,朝日新聞朝刊全国版,41824874,47414844,21838105,18736530,8617906,8827784,6091689,7112070,2106753
20230626,2023,202306,1Q,H008,デジタル・アドバタイジング・コンソーシアム株式会社,SD02,第二営業本部,SD02-01,第三営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C020,楽天グループ株式会社,A007,キリン,IND03,食品・飲料,IND03-02,酒類,IND03-02-01,ビール,AG06,キリングループ,GI03,食品・飲料,GI03-02,酒類,GI03-02-01,ビール,P020,株式会社講談社,M06,OOH（屋外）,MC07,朝日新聞,SC07,動画広告,MT05,FMスポット,MK08,AM放送,V004,テレ朝系全国ネット,22370288,18492832,16654700,17256203,3820170,4656726,1854160,1710011,644545
20230814,2023,202308,2Q,H008,デジタル・アドバタイジング・コンソーシアム株式会社,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C029,株式会社セブン＆アイ・ホールディングス,A002,レクサス,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-02,高級車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P002,株式会社TBSテレビ,M01,テレビ,MC07,朝日新聞,SC06,デジタル広告,MT08,動画配信,MK03,全国紙朝刊,V013,JR首都圏主要駅,10432978,13254442,5765952,6558952,2832883,2906492,1084985,889778,810076
20240620,2024,202406,1Q,D004,株式会社大広北海道,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C007,キリンホールディングス株式会社,A020,セブン＆アイ,IND08,流通・小売,IND08-02,コンビニ,IND08-02-01,コンビニエンスストア,AG19,セブン＆アイグループ,GI08,流通・小売,GI08-02,コンビニ,GI08-02-01,コンビニエンスストア,P004,株式会社フジテレビジョン,M01,テレビ,MC11,Yahoo!,SC07,動画広告,MT08,動画配信,MK06,月刊誌,V010,Facebook/Instagram広告,32444307,32224826,19718538,20479922,5358517,5579995,4723568,6113272,1462984
20230816,2023,202308,2Q,H002,株式会社博報堂DYメディアパートナーズ,SD01,第一営業本部,SD01-01,第一営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C014,株式会社日立製作所,A009,NTTドコモ,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG08,NTTグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P008,株式会社読売新聞社,M03,雑誌,MC14,JR東日本企画,SC03,新聞広告,MT06,リスティング,MK13,駅看板,V003,フジ系全国ネット,12181828,9769861,8775876,9590218,3005235,4180316,751290,837888,793912
20231026,2023,202310,3Q,Y003,株式会社読広プランニング,SD01,第一営業本部,SD01-01,第一営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C010,KDDI株式会社,A018,日清食品,IND03,食品・飲料,IND03-03,食品,IND03-03-02,即席麺,AG17,日清食品グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-02,即席麺,P002,株式会社TBSテレビ,M03,雑誌,MC15,集英社,SC05,ラジオスポット,MT09,駅構内,MK13,駅看板,V009,YouTube広告,45945983,52588802,33438135,32187419,12601635,8354230,6098036,5371413,1139512
20230627,2023,202306,1Q,D002,株式会社大広WEDO,SD05,関西営業本部,SD05-02,関西第二営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C023,アサヒグループホールディングス株式会社,A008,味の素,IND03,食品・飲料,IND03-03,食品,IND03-03-01,調味料,AG07,味の素グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-01,調味料,P010,株式会社毎日新聞社,M03,雑誌,MC04,テレビ朝日,SC02,テレビタイム,MT08,動画配信,MK01,地上波テレビ,V011,LINE広告,20087838,16680132,11763697,9874854,5135739,5264304,1269495,1049648,953053
20240322,2023,202403,4Q,H006,株式会社博報堂DYアウトドア,SD04,メディア営業本部,SD04-02,メディアプランニング部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C011,ソフトバンク株式会社,A015,リクルート,IND07,サービス,IND07-01,人材,IND07-01-01,求人,AG14,リクルートグループ,GI07,サービス,GI07-01,人材,GI07-01-01,求人,P010,株式会社毎日新聞社,M02,新聞,MC05,テレビ東京,SC01,テレビスポット,MT05,FMスポット,MK05,週刊誌,V003,フジ系全国ネット,37699531,38823787,28297807,28642618,6499062,6359307,4841782,5031604,2354913
20240606,2024,202406,1Q,D005,株式会社大広メディアックス,SD04,メディア営業本部,SD04-02,メディアプランニング部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C025,大塚ホールディングス株式会社,A017,ファーストリテイリング,IND08,流通・小売,IND08-01,アパレル,IND08-01-01,カジュアル,AG16,ファーストリテイリンググループ,GI08,流通・小売,GI08-01,アパレル,GI08-01-01,カジュアル,P003,日本テレビ放送網株式会社,M06,OOH（屋外）,MC12,Meta,SC03,新聞広告,MT10,ビルボード,MK07,FM放送,V012,Yahoo!ディスプレイ,29140774,31505524,21302217,15201869,3218185,2004317,1930557,1525368,1133035
20240712,2024,202407,2Q,Y003,株式会社読広プランニング,SD05,関西営業本部,SD05-01,関西第一営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C025,大塚ホールディングス株式会社,A008,味の素,IND03,食品・飲料,IND03-03,食品,IND03-03-01,調味料,AG07,味の素グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-01,調味料,P016,株式会社JR東日本企画,M05,デジタル,MC03,フジテレビ,SC08,SNS広告,MT04,月刊誌,MK13,駅看板,V011,LINE広告,41663365,53928982,32789281,32989469,8583819,11604768,3820002,4821345,1200224
20250113,2024,202501,4Q,H003,株式会社博報堂プロダクツ,SD02,第二営業本部,SD02-02,第四営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C001,トヨタ自動車株式会社,A020,セブン＆アイ,IND08,流通・小売,IND08-02,コンビニ,IND08-02-01,コンビニエンスストア,AG19,セブン＆アイグループ,GI08,流通・小売,GI08-02,コンビニ,GI08-02-01,コンビニエンスストア,P018,株式会社サイバーエージェント,M05,デジタル,MC14,JR東日本企画,SC02,テレビタイム,MT05,FMスポット,MK11,SNSフィード,V003,フジ系全国ネット,45033859,46101645,29454240,32877391,9252487,11873973,3287492,4024643,1605766
20250318,2024,202503,4Q,H009,株式会社アイレップ,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C023,アサヒグループホールディングス株式会社,A006,サントリー,IND03,食品・飲料,IND03-01,飲料,IND03-01-01,清涼飲料,AG05,サントリーグループ,GI03,食品・飲料,GI03-01,飲料,GI03-01-01,清涼飲料,P009,株式会社日本経済新聞社,M05,デジタル,MC09,日経新聞,SC06,デジタル広告,MT01,スポットCM,MK01,地上波テレビ,V014,東京メトロ車内,15212951,17156197,8109927,6496032,1988492,2172450,1018603,1100872,828067
20240110,2023,202401,4Q,E004,株式会社スパイスボックス,SD01,第一営業本部,SD01-02,第二営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C029,株式会社セブン＆アイ・ホールディングス,A010,KDDI,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG09,KDDIグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P009,株式会社日本経済新聞社,M03,雑誌,MC05,テレビ東京,SC02,テレビタイム,MT01,スポットCM,MK05,週刊誌,V006,読売新聞朝刊全国版,17428820,14673789,11513299,9450837,4099545,5241104,908903,1103397,1312225
20241223,2024,202412,3Q,H005,株式会社博報堂DYデジタル,SD01,第一営業本部,SD01-01,第一営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C020,楽天グループ株式会社,A004,資生堂,IND02,化粧品・トイレタリー,IND02-01,化粧品,IND02-01-01,スキンケア,AG03,資生堂グループ,GI02,化粧品・トイレタリー,GI02-01,化粧品,GI02-01-01,スキンケア,P019,株式会社集英社,M01,テレビ,MC12,Meta,SC07,動画広告,MT05,FMスポット,MK07,FM放送,V008,Google検索広告,24899633,21105603,16268680,16558526,5454671,4919338,1292679,1356854,1300429
