RB処理日,年度_4月起点,年月,四半期_4月起点,会社_営業_コード_最新,会社_営業_名_最新,営業部門コード_最新,営業部門名_最新,営業部署コード_最新,営業部署名_最新,会社_G発注元コード_最新,会社_G発注元名_最新,G発注元部門コード_最新,G発注元部門名_最新,G発注元部署コード_最新,G発注元部署名_最新,会社_制作媒体コード_最新,会社_制作媒体名_最新,制作媒体部門コード_最新,制作媒体部門名_最新,制作媒体部署コード_最新,制作媒体部署名_最新,得意先コード,得意先名,広告主コード,広告主名,広告主業種_大コード,広告主業種_大名,広告主業種_中コード,広告主業種_中名,広告主業種_小コード,広告主業種_小名,広告主企業グループコード,広告主企業グループ名,広告主企業グループ業種_大コード,広告主企業グループ業種_大名,広告主企業グループ業種_中コード,広告主企業グループ業種_中名,広告主企業グループ業種_小コード,広告主企業グループ業種_小名,支払先コード,支払先名,マスメディア区分,マスメディア区分名,実施媒体社コード,実施媒体社名,売上種目コード,売上種目名,媒体種目コード,媒体種目名,媒体種類コード,媒体種類名,ビークルコード,ビークル名,仕入高予算,仕入高_建値,媒体戦略原価B予算,媒体戦略原価B_正味,媒体収益予算,媒体収益実績_正味,FC営収予算_社内_社外,FC営収_社内_社外,スタッフコスト
20231218,2023,202312,3Q,H006,株式会社博報堂DYアウトドア,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C019,株式会社リクルート,A009,NTTドコモ,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG08,NTTグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P010,株式会社毎日新聞社,M01,テレビ,MC11,Yahoo!,SC05,ラジオスポット,MT10,ビルボード,MK13,駅看板,V002,日テレ系全国ネット,43367495,45506148,22398779,24902562,11178275,10384591,4154471,4182076,1773889
20231116,2023,202311,3Q,H009,株式会社アイレップ,SD04,メディア営業本部,SD04-01,メディア営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C019,株式会社リクルート,A019,ANA,IND09,運輸・レジャー,IND09-01,航空,IND09-01-01,旅客,AG18,ANAグループ,GI09,運輸・レジャー,GI09-01,航空,GI09-01-01,旅客,P002,株式会社TBSテレビ,M03,雑誌,MC04,テレビ朝日,SC07,動画広告,MT01,スポットCM,MK05,週刊誌,V006,読売新聞朝刊全国版,22366075,17307947,11434724,12385453,3882065,4220466,2456023,2589067,1441018
20230817,2023,202308,2Q,Y002,株式会社読広クロスコム,SD01,第一営業本部,SD01-01,第一営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C004,株式会社資生堂,A006,サントリー,IND03,食品・飲料,IND03-01,飲料,IND03-01-01,清涼飲料,AG05,サントリーグループ,GI03,食品・飲料,GI03-01,飲料,GI03-01-01,清涼飲料,P020,株式会社講談社,M04,ラジオ,MC15,集英社,SC01,テレビスポット,MT02,タイムCM,MK04,全国紙夕刊,V003,フジ系全国ネット,20314831,19417709,12579892,9183317,4631277,3373181,2703276,2821779,1039263
20240105,2023,202401,4Q,H001,株式会社博報堂,SD04,メディア営業本部,SD04-01,メディア営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C006,サントリーホールディングス株式会社,A003,本田技研工業,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG02,ホンダグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P007,株式会社朝日新聞社,M04,ラジオ,MC05,テレビ東京,SC04,雑誌広告,MT10,ビルボード,MK06,月刊誌,V006,読売新聞朝刊全国版,3686719,4741694,1875860,1767894,616842,756633,499349,541362,176262
20240810,2024,202408,2Q,H003,株式会社博報堂プロダクツ,SD04,メディア営業本部,SD04-01,メディア営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C009,株式会社NTTドコモ,A014,三菱UFJ,IND06,金融・保険,IND06-01,銀行,IND06-01-01,都市銀行,AG13,MUFGグループ,GI06,金融・保険,GI06-01,銀行,GI06-01-01,都市銀行,P002,株式会社TBSテレビ,M06,OOH（屋外）,MC14,JR東日本企画,SC02,テレビタイム,MT10,ビルボード,MK08,AM放送,V009,YouTube広告,7759177,8587841,4454512,4383973,1956631,1683777,910055,1035924,330359
20240422,2024,202404,1Q,H006,株式会社博報堂DYアウトドア,SD02,第二営業本部,SD02-01,第三営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C026,武田薬品工業株式会社,A014,三菱UFJ,IND06,金融・保険,IND06-01,銀行,IND06-01-01,都市銀行,AG13,MUFGグループ,GI06,金融・保険,GI06-01,銀行,GI06-01-01,都市銀行,P018,株式会社サイバーエージェント,M05,デジタル,MC13,LINE,SC03,新聞広告,MT03,全国紙,MK10,ディスプレイ広告,V012,Yahoo!ディスプレイ,13047719,15993240,9925846,10893332,3217199,2255715,677268,592813,694902
20241215,2024,202412,3Q,E002,株式会社SYパートナーズ,SD02,第二営業本部,SD02-01,第三営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C007,キリンホールディングス株式会社,A019,ANA,IND09,運輸・レジャー,IND09-01,航空,IND09-01-01,旅客,AG18,ANAグループ,GI09,運輸・レジャー,GI09-01,航空,GI09-01-01,旅客,P012,Meta日本株式会社,M01,テレビ,MC08,読売新聞,SC06,デジタル広告,MT02,タイムCM,MK12,インストリーム動画,V015,渋谷大型ビジョン,48288029,42185353,34233678,31432371,9513561,6530841,6799285,5773635,966229
20230927,2023,202309,2Q,Y003,株式会社読広プランニング,SD05,関西営業本部,SD05-01,関西第一営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C016,株式会社三井住友銀行,A001,トヨタ自動車,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P009,株式会社日本経済新聞社,M01,テレビ,MC08,読売新聞,SC08,SNS広告,MT07,ディスプレイ,MK07,FM放送,V009,YouTube広告,48770756,47950787,26825581,26239530,11035667,12567655,3622540,2914384,1432948
20241027,2024,202410,3Q,E002,株式会社SYパートナーズ,SD01,第一営業本部,SD01-02,第二営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C013,ソニーグループ株式会社,A015,リクルート,IND07,サービス,IND07-01,人材,IND07-01-01,求人,AG14,リクルートグループ,GI07,サービス,GI07-01,人材,GI07-01-01,求人,P019,株式会社集英社,M03,雑誌,MC09,日経新聞,SC10,屋外広告,MT04,月刊誌,MK14,電車内広告,V005,朝日新聞朝刊全国版,49555760,56488314,25055753,20283006,6797860,6454698,3218075,4089610,1808486
20230421,2023,202304,1Q,E005,株式会社エムハンド,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C029,株式会社セブン＆アイ・ホールディングス,A014,三菱UFJ,IND06,金融・保険,IND06-01,銀行,IND06-01-01,都市銀行,AG13,MUFGグループ,GI06,金融・保険,GI06-01,銀行,GI06-01-01,都市銀行,P004,株式会社フジテレビジョン,M04,ラジオ,MC08,読売新聞,SC06,デジタル広告,MT10,ビルボード,MK14,電車内広告,V001,TBS系全国ネット,16508584,20226117,9002932,8792371,4108593,4168477,1449048,1770467,573662
20240109,2023,202401,4Q,Y001,株式会社読売広告社,SD04,メディア営業本部,SD04-01,メディア営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C011,ソフトバンク株式会社,A013,ソニー,IND05,電気機器,IND05-02,エンタテインメント,IND05-02-01,ゲーム,AG12,ソニーグループ,GI05,電気機器,GI05-02,エンタテインメント,GI05-02-01,ゲーム,P007,株式会社朝日新聞社,M06,OOH（屋外）,MC03,フジテレビ,SC04,雑誌広告,MT07,ディスプレイ,MK08,AM放送,V011,LINE広告,32295990,33543277,17232617,19638118,7996972,9855730,3905270,2929705,2036293
20231217,2023,202312,3Q,H002,株式会社博報堂DYメディアパートナーズ,SD05,関西営業本部,SD05-02,関西第二営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C002,本田技研工業株式会社,A016,楽天,IND04,情報・通信,IND04-02,IT,IND04-02-01,EC,AG15,楽天グループ,GI04,情報・通信,GI04-02,IT,GI04-02-01,EC,P013,ヤフー株式会社,M03,雑誌,MC01,TBSテレビ,SC05,ラジオスポット,MT04,月刊誌,MK07,FM放送,V010,Facebook/Instagram広告,25630703,31513868,17411230,13817557,2944244,2315908,3012773,2984130,1327470
20240410,2024,202404,1Q,E003,株式会社博報堂マーケティングシステムズ,SD04,メディア営業本部,SD04-02,メディアプランニング部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C017,第一生命保険株式会社,A001,トヨタ自動車,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P010,株式会社毎日新聞社,M02,新聞,MC09,日経新聞,SC01,テレビスポット,MT05,FMスポット,MK02,BS・CS,V002,日テレ系全国ネット,18756228,18177984,11099766,11084262,2877934,1840582,1719383,1918453,726638
20240814,2024,202408,2Q,D002,株式会社大広WEDO,SD01,第一営業本部,SD01-02,第二営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C009,株式会社NTTドコモ,A011,ソフトバンク,IND04,情報・通信,IND04-01,通信,IND04-01-02,ブロードバンド,AG10,ソフトバンクグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P002,株式会社TBSテレビ,M01,テレビ,MC12,Meta,SC04,雑誌広告,MT04,月刊誌,MK09,検索連動型,V010,Facebook/Instagram広告,30803275,39312628,21111266,23792660,7168538,9932958,2370902,2283746,837215
20240723,2024,202407,2Q,H001,株式会社博報堂,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C011,ソフトバンク株式会社,A008,味の素,IND03,食品・飲料,IND03-03,食品,IND03-03-01,調味料,AG07,味の素グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-01,調味料,P007,株式会社朝日新聞社,M06,OOH（屋外）,MC06,NHK,SC05,ラジオスポット,MT04,月刊誌,MK01,地上波テレビ,V009,YouTube広告,46371774,47022313,35927415,41133658,12778632,14334329,6950148,6162920,1359260
20231003,2023,202310,3Q,D001,株式会社大広,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C014,株式会社日立製作所,A007,キリン,IND03,食品・飲料,IND03-02,酒類,IND03-02-01,ビール,AG06,キリングループ,GI03,食品・飲料,GI03-02,酒類,GI03-02-01,ビール,P013,ヤフー株式会社,M01,テレビ,MC15,集英社,SC08,SNS広告,MT02,タイムCM,MK13,駅看板,V004,テレ朝系全国ネット,31011156,39234735,17029482,15567572,7104316,8079064,1858901,1851184,2415040
20240601,2024,202406,1Q,E003,株式会社博報堂マーケティングシステムズ,SD02,第二営業本部,SD02-01,第三営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C028,ANA ホールディングス株式会社,A017,ファーストリテイリング,IND08,流通・小売,IND08-01,アパレル,IND08-01-01,カジュアル,AG16,ファーストリテイリンググループ,GI08,流通・小売,GI08-01,アパレル,GI08-01-01,カジュアル,P008,株式会社読売新聞社,M01,テレビ,MC10,Google,SC01,テレビスポット,MT07,ディスプレイ,MK14,電車内広告,V004,テレ朝系全国ネット,31636890,33694581,19823281,17799578,6115233,7989657,2128186,2632310,2100258
20230726,2023,202307,2Q,Y003,株式会社読広プランニング,SD03,デジタル営業本部,SD03-01,デジタル第一営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C028,ANA ホールディングス株式会社,A004,資生堂,IND02,化粧品・トイレタリー,IND02-01,化粧品,IND02-01-01,スキンケア,AG03,資生堂グループ,GI02,化粧品・トイレタリー,GI02-01,化粧品,GI02-01-01,スキンケア,P015,LINE株式会社,M04,ラジオ,MC05,テレビ東京,SC10,屋外広告,MT09,駅構内,MK09,検索連動型,V004,テレ朝系全国ネット,31219991,24748550,23913270,20457890,8011313,10923724,3290450,4133109,2393519
20241119,2024,202411,3Q,H001,株式会社博報堂,SD02,第二営業本部,SD02-02,第四営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C011,ソフトバンク株式会社,A008,味の素,IND03,食品・飲料,IND03-03,食品,IND03-03-01,調味料,AG07,味の素グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-01,調味料,P017,株式会社東急エージェンシー,M02,新聞,MC01,TBSテレビ,SC03,新聞広告,MT04,月刊誌,MK09,検索連動型,V006,読売新聞朝刊全国版,35524730,26372973,27018435,24467152,9507488,6862596,4522815,5676623,2331740
20231203,2023,202312,3Q,E009,株式会社大広ONES,SD02,第二営業本部,SD02-02,第四営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C020,楽天グループ株式会社,A009,NTTドコモ,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG08,NTTグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P019,株式会社集英社,M04,ラジオ,MC14,JR東日本企画,SC09,交通広告,MT04,月刊誌,MK06,月刊誌,V015,渋谷大型ビジョン,32818895,34744142,25366797,19980216,7368713,5880804,3412898,3118181,1772818
20230822,2023,202308,2Q,D002,株式会社大広WEDO,SD04,メディア営業本部,SD04-01,メディア営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C030,イオン株式会社,A015,リクルート,IND07,サービス,IND07-01,人材,IND07-01-01,求人,AG14,リクルートグループ,GI07,サービス,GI07-01,人材,GI07-01-01,求人,P006,株式会社テレビ東京,M01,テレビ,MC10,Google,SC08,SNS広告,MT01,スポットCM,MK05,週刊誌,V010,Facebook/Instagram広告,22764724,19388812,11536730,8735702,5392120,5790701,1744975,1364825,1713508
20250225,2024,202502,4Q,H005,株式会社博報堂DYデジタル,SD02,第二営業本部,SD02-01,第三営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C030,イオン株式会社,A020,セブン＆アイ,IND08,流通・小売,IND08-02,コンビニ,IND08-02-01,コンビニエンスストア,AG19,セブン＆アイグループ,GI08,流通・小売,GI08-02,コンビニ,GI08-02-01,コンビニエンスストア,P012,Meta日本株式会社,M05,デジタル,MC14,JR東日本企画,SC05,ラジオスポット,MT09,駅構内,MK02,BS・CS,V012,Yahoo!ディスプレイ,31729073,39476777,16892161,13588631,8568950,7794218,1763778,1249868,1354089
20250305,2024,202503,4Q,Y005,株式会社読広エージェンシー,SD04,メディア営業本部,SD04-01,メディア営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C021,株式会社ファーストリテイリング,A002,レクサス,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-02,高級車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P002,株式会社TBSテレビ,M02,新聞,MC12,Meta,SC07,動画広告,MT01,スポットCM,MK07,FM放送,V007,日経新聞朝刊,12995067,15033178,9021085,8105796,2293984,2452297,1242615,1242720,729768
20240910,2024,202409,2Q,D003,株式会社大広九州,SD03,デジタル営業本部,SD03-01,デジタル第一営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C028,ANA ホールディングス株式会社,A011,ソフトバンク,IND04,情報・通信,IND04-01,通信,IND04-01-02,ブロードバンド,AG10,ソフトバンクグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P014,Twitter Japan株式会社,M02,新聞,MC10,Google,SC01,テレビスポット,MT04,月刊誌,MK07,FM放送,V008,Google検索広告,39211051,44095706,24573935,19438619,7240844,9422759,3055166,3384144,1367677
20230610,2023,202306,1Q,E007,株式会社博報堂アイ・スタジオ,SD03,デジタル営業本部,SD03-01,デジタル第一営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C010,KDDI株式会社,A013,ソニー,IND05,電気機器,IND05-02,エンタテインメント,IND05-02-01,ゲーム,AG12,ソニーグループ,GI05,電気機器,GI05-02,エンタテインメント,GI05-02-01,ゲーム,P009,株式会社日本経済新聞社,M04,ラジオ,MC04,テレビ朝日,SC05,ラジオスポット,MT08,動画配信,MK05,週刊誌,V015,渋谷大型ビジョン,1569600,1800246,1253225,1453286,310317,222220,228681,195960,44318
20230522,2023,202305,1Q,Y004,株式会社ユニバーサルコミュニケーションズ,SD04,メディア営業本部,SD04-02,メディアプランニング部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C018,日本生命保険相互会社,A002,レクサス,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-02,高級車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P006,株式会社テレビ東京,M02,新聞,MC03,フジテレビ,SC02,テレビタイム,MT02,タイムCM,MK04,全国紙夕刊,V004,テレ朝系全国ネット,11146243,11478099,7364368,7576773,2925460,1856422,990839,813290,310565
20250219,2024,202502,4Q,E007,株式会社博報堂アイ・スタジオ,SD02,第二営業本部,SD02-02,第四営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C017,第一生命保険株式会社,A018,日清食品,IND03,食品・飲料,IND03-03,食品,IND03-03-02,即席麺,AG17,日清食品グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-02,即席麺,P020,株式会社講談社,M04,ラジオ,MC14,JR東日本企画,SC07,動画広告,MT07,ディスプレイ,MK08,AM放送,V003,フジ系全国ネット,46697259,52236770,36322396,28276881,12137544,13046094,5486404,5516447,1558848
20240919,2024,202409,2Q,H007,株式会社博報堂DYスポーツマーケティング,SD03,デジタル営業本部,SD03-01,デジタル第一営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C028,ANA ホールディングス株式会社,A002,レクサス,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-02,高級車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P017,株式会社東急エージェンシー,M04,ラジオ,MC03,フジテレビ,SC02,テレビタイム,MT02,タイムCM,MK04,全国紙夕刊,V015,渋谷大型ビジョン,39568169,40688178,23563868,20234901,10222935,12198286,2167534,2427097,2019652
20241006,2024,202410,3Q,E003,株式会社博報堂マーケティングシステムズ,SD05,関西営業本部,SD05-01,関西第一営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C004,株式会社資生堂,A004,資生堂,IND02,化粧品・トイレタリー,IND02-01,化粧品,IND02-01-01,スキンケア,AG03,資生堂グループ,GI02,化粧品・トイレタリー,GI02-01,化粧品,GI02-01-01,スキンケア,P020,株式会社講談社,M06,OOH（屋外）,MC15,集英社,SC10,屋外広告,MT02,タイムCM,MK14,電車内広告,V011,LINE広告,12395216,15223513,9044753,8082352,2190753,1485371,1128461,862089,406092
20240608,2024,202406,1Q,E008,株式会社博報堂テクノロジーズ,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C017,第一生命保険株式会社,A018,日清食品,IND03,食品・飲料,IND03-03,食品,IND03-03-02,即席麺,AG17,日清食品グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-02,即席麺,P020,株式会社講談社,M01,テレビ,MC04,テレビ朝日,SC03,新聞広告,MT05,FMスポット,MK12,インストリーム動画,V001,TBS系全国ネット,42960145,39002434,27871717,20277733,8363149,10451441,4839721,5738081,3278266
20230523,2023,202305,1Q,D001,株式会社大広,SD01,第一営業本部,SD01-01,第一営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C011,ソフトバンク株式会社,A020,セブン＆アイ,IND08,流通・小売,IND08-02,コンビニ,IND08-02-01,コンビニエンスストア,AG19,セブン＆アイグループ,GI08,流通・小売,GI08-02,コンビニ,GI08-02-01,コンビニエンスストア,P008,株式会社読売新聞社,M03,雑誌,MC06,NHK,SC07,動画広告,MT03,全国紙,MK06,月刊誌,V001,TBS系全国ネット,13142428,13464852,10512568,10793247,3110641,2649738,765865,710279,963467
20231018,2023,202310,3Q,H007,株式会社博報堂DYスポーツマーケティング,SD02,第二営業本部,SD02-01,第三営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C005,花王株式会社,A017,ファーストリテイリング,IND08,流通・小売,IND08-01,アパレル,IND08-01-01,カジュアル,AG16,ファーストリテイリンググループ,GI08,流通・小売,GI08-01,アパレル,GI08-01-01,カジュアル,P019,株式会社集英社,M03,雑誌,MC10,Google,SC05,ラジオスポット,MT04,月刊誌,MK12,インストリーム動画,V007,日経新聞朝刊,46332040,38115978,30635422,30405280,5813511,6516245,3673654,4315517,3607138
20231006,2023,202310,3Q,Y003,株式会社読広プランニング,SD01,第一営業本部,SD01-02,第二営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C017,第一生命保険株式会社,A009,NTTドコモ,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG08,NTTグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P016,株式会社JR東日本企画,M03,雑誌,MC01,TBSテレビ,SC10,屋外広告,MT07,ディスプレイ,MK01,地上波テレビ,V002,日テレ系全国ネット,38616714,43821772,24079066,26458640,8202776,6489972,3040677,2599944,1723766
20230702,2023,202307,2Q,E004,株式会社スパイスボックス,SD05,関西営業本部,SD05-02,関西第二営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C018,日本生命保険相互会社,A015,リクルート,IND07,サービス,IND07-01,人材,IND07-01-01,求人,AG14,リクルートグループ,GI07,サービス,GI07-01,人材,GI07-01-01,求人,P004,株式会社フジテレビジョン,M05,デジタル,MC10,Google,SC05,ラジオスポット,MT01,スポットCM,MK11,SNSフィード,V010,Facebook/Instagram広告,8267859,6075571,4396730,5227121,1007634,802399,585045,458030,419695
20231016,2023,202310,3Q,H005,株式会社博報堂DYデジタル,SD02,第二営業本部,SD02-02,第四営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C024,日清食品ホールディングス株式会社,A001,トヨタ自動車,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P014,Twitter Japan株式会社,M03,雑誌,MC03,フジテレビ,SC03,新聞広告,MT01,スポットCM,MK13,駅看板,V002,日テレ系全国ネット,49434689,63409984,36785133,37804191,11576553,13180416,3064722,3876160,2063381
20240519,2024,202405,1Q,E008,株式会社博報堂テクノロジーズ,SD04,メディア営業本部,SD04-01,メディア営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C028,ANA ホールディングス株式会社,A002,レクサス,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-02,高級車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P019,株式会社集英社,M05,デジタル,MC12,Meta,SC03,新聞広告,MT06,リスティング,MK08,AM放送,V010,Facebook/Instagram広告,49325031,60637463,37099935,28773171,13151459,12090831,3586897,4065148,1397048
20250307,2024,202503,4Q,E001,株式会社kyu,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C024,日清食品ホールディングス株式会社,A018,日清食品,IND03,食品・飲料,IND03-03,食品,IND03-03-02,即席麺,AG17,日清食品グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-02,即席麺,P020,株式会社講談社,M06,OOH（屋外）,MC14,JR東日本企画,SC03,新聞広告,MT01,スポットCM,MK05,週刊誌,V004,テレ朝系全国ネット,14258756,14296265,7700932,6574239,2503100,3091208,1475517,1439373,545491
