RB処理日,会社,部門G,部門,部署,年度,年月,四半期,管理項目コード,管理項目名称,補助項目コード,補助項目名称,実績,予算
20230922,博報堂プロダクツ,管理統括,第二営業部,推進課,2023,202309,2Q,500002,媒体社リベート,S005,確定,161138606,129312477
20240418,博報堂DYメディアパートナーズ,営業統括,制作部,運用課,2024,202404,1Q,500001,広告主負担金,S002,特別,140848732,181038873
20231122,読売広告社,営業統括,財務経理部,企画課,2023,202311,3Q,400002,制作収入,S002,特別,176370891,232581891
20250108,大広,クリエイティブ統括,デジタルマーケティング部,企画課,2024,202501,4Q,200001,人件費,S003,調整,128060686,206429306
20240602,博報堂,営業統括,第一営業部,運用課,2024,202406,1Q,200002,経費,S001,通常,421700740,422637018
20250225,博報堂DYメディアパートナーズ,メディア統括,第一営業部,開発課,2024,202502,4Q,500002,媒体社リベート,S003,調整,62724241,63709811
20231111,大広,営業統括,クリエイティブ部,開発課,2023,202311,3Q,300002,経常利益,S005,確定,109272938,78251501
20240122,大広,営業統括,財務経理部,企画課,2023,202401,4Q,400002,制作収入,S001,通常,292833546,344718555
20240125,博報堂DYメディアパートナーズ,クリエイティブ統括,財務経理部,第一課,2023,202401,4Q,400001,媒体手数料収入,S005,確定,83180224,72511802
20241115,読売広告社,管理統括,制作部,推進課,2024,202411,3Q,300001,営業利益,S001,通常,275478637,208343725
20231019,読売広告社,クリエイティブ統括,制作部,運用課,2023,202310,3Q,500001,広告主負担金,S001,通常,108310655,167108449
20250302,博報堂,営業統括,メディアプランニング部,推進課,2024,202503,4Q,200003,減価償却費,S005,確定,362898070,275457640
20230620,読売広告社,デジタル統括,第一営業部,推進課,2023,202306,1Q,100001,売上高,S002,特別,296670698,328146468
20241014,博報堂DYメディアパートナーズ,デジタル統括,デジタルマーケティング部,第一課,2024,202410,3Q,100001,売上高,S005,確定,7841307,8221251
20241013,読売広告社,管理統括,総務部,運用課,2024,202410,3Q,400001,媒体手数料収入,S003,調整,26073209,22785822
20230518,博報堂プロダクツ,営業統括,人事部,推進課,2023,202305,1Q,100001,売上高,S005,確定,161047851,201118558
20231115,博報堂DYメディアパートナーズ,デジタル統括,財務経理部,推進課,2023,202311,3Q,400003,コンサルティング収入,S001,通常,32455305,50390896
20240816,大広,管理統括,経営企画部,第三課,2024,202408,2Q,500001,広告主負担金,S003,調整,550964815,473502095
20240624,博報堂プロダクツ,デジタル統括,第一営業部,企画課,2024,202406,1Q,200003,減価償却費,S002,特別,142641173,153375651
20231017,博報堂,メディア統括,人事部,開発課,2023,202310,3Q,100001,売上高,S002,特別,25834900,33836241
20240304,大広,クリエイティブ統括,第一営業部,運用課,2023,202403,4Q,400002,制作収入,S002,特別,88246194,139497005
20231204,博報堂,クリエイティブ統括,制作部,第一課,2023,202312,3Q,500001,広告主負担金,S003,調整,370182338,337350520
20230706,博報堂プロダクツ,メディア統括,第一営業部,第三課,2023,202307,2Q,200003,減価償却費,S005,確定,225987968,250586446
20240908,博報堂DYメディアパートナーズ,クリエイティブ統括,人事部,第一課,2024,202409,2Q,200002,経費,S001,通常,8307991,8505496
20230801,読売広告社,メディア統括,第一営業部,推進課,2023,202308,2Q,500001,広告主負担金,S003,調整,146624344,151370405
20241025,読売広告社,クリエイティブ統括,人事部,開発課,2024,202410,3Q,100001,売上高,S003,調整,46646769,56568284
20240624,博報堂,営業統括,財務経理部,運用課,2024,202406,1Q,100002,売上原価,S001,通常,354177763,405415598
20230805,読売広告社,メディア統括,経営企画部,開発課,2023,202308,2Q,200003,減価償却費,S002,特別,377828049,412737104
20231111,大広,クリエイティブ統括,第二営業部,第三課,2023,202311,3Q,200003,減価償却費,S004,見込,229122138,191848219
20230912,大広,クリエイティブ統括,クリエイティブ部,第三課,2023,202309,2Q,200003,減価償却費,S002,特別,149515390,246098187
20250105,博報堂DYメディアパートナーズ,デジタル統括,第二営業部,第三課,2024,202501,4Q,500001,広告主負担金,S004,見込,369825096,282348635
20241121,博報堂DYメディアパートナーズ,メディア統括,経営企画部,開発課,2024,202411,3Q,500001,広告主負担金,S001,通常,190451111,202915226
20250110,読売広告社,デジタル統括,デジタルマーケティング部,運用課,2024,202501,4Q,400002,制作収入,S004,見込,360953741,376868276
20230802,博報堂プロダクツ,メディア統括,制作部,第三課,2023,202308,2Q,500002,媒体社リベート,S002,特別,126475850,158939908
20230502,大広,管理統括,第一営業部,第三課,2023,202305,1Q,500002,媒体社リベート,S003,調整,280895514,369851319
20230710,博報堂DYメディアパートナーズ,デジタル統括,人事部,第二課,2023,202307,2Q,500002,媒体社リベート,S003,調整,317812671,240102079
20230501,読売広告社,クリエイティブ統括,クリエイティブ部,管理課,2023,202305,1Q,500002,媒体社リベート,S002,特別,125226561,120136209
20240522,大広,メディア統括,デジタルマーケティング部,第一課,2024,202405,1Q,300002,経常利益,S005,確定,71731538,72338459
20230501,博報堂プロダクツ,クリエイティブ統括,デジタルマーケティング部,運用課,2023,202305,1Q,200001,人件費,S005,確定,430703890,353284921
20240317,博報堂プロダクツ,管理統括,財務経理部,第二課,2023,202403,4Q,200003,減価償却費,S005,確定,354626392,458642925
20230713,博報堂,管理統括,総務部,開発課,2023,202307,2Q,100001,売上高,S002,特別,240733677,292569422
20240601,博報堂,営業統括,制作部,第二課,2024,202406,1Q,400001,媒体手数料収入,S003,調整,446213394,449609831
20241003,大広,クリエイティブ統括,デジタルマーケティング部,第一課,2024,202410,3Q,400001,媒体手数料収入,S003,調整,409291139,384260655
20230813,読売広告社,デジタル統括,第一営業部,推進課,2023,202308,2Q,200003,減価償却費,S003,調整,41976543,37054287
20230826,大広,クリエイティブ統括,経営企画部,管理課,2023,202308,2Q,100003,売上総利益,S004,見込,59434455,63887547
20240617,博報堂DYメディアパートナーズ,メディア統括,クリエイティブ部,企画課,2024,202406,1Q,100003,売上総利益,S003,調整,61529324,68696381
20231202,博報堂DYメディアパートナーズ,メディア統括,経営企画部,運用課,2023,202312,3Q,500001,広告主負担金,S005,確定,449671114,362709158
20240916,博報堂,営業統括,デジタルマーケティング部,開発課,2024,202409,2Q,400001,媒体手数料収入,S002,特別,333625460,258540769
20231210,読売広告社,デジタル統括,第一営業部,開発課,2023,202312,3Q,200003,減価償却費,S002,特別,80293641,92042100
20240526,博報堂,営業統括,人事部,第三課,2024,202405,1Q,400002,制作収入,S002,特別,314465665,437574194
20240802,博報堂プロダクツ,メディア統括,クリエイティブ部,第二課,2024,202408,2Q,200001,人件費,S005,確定,345699606,299086819
20230926,博報堂,メディア統括,人事部,開発課,2023,202309,2Q,100003,売上総利益,S004,見込,418221253,408599747
20240606,博報堂DYメディアパートナーズ,クリエイティブ統括,第二営業部,開発課,2024,202406,1Q,100002,売上原価,S005,確定,409380667,447075590
20250224,大広,管理統括,総務部,第三課,2024,202502,4Q,100003,売上総利益,S004,見込,154062337,147351231
20240219,博報堂DYメディアパートナーズ,営業統括,経営企画部,第三課,2023,202402,4Q,300001,営業利益,S003,調整,469475032,475254161
20230817,大広,デジタル統括,第一営業部,管理課,2023,202308,2Q,300001,営業利益,S005,確定,477153881,397350138
20240223,博報堂DYメディアパートナーズ,クリエイティブ統括,クリエイティブ部,推進課,2023,202402,4Q,300001,営業利益,S001,通常,283904424,233473807
20240613,大広,営業統括,デジタルマーケティング部,管理課,2024,202406,1Q,500002,媒体社リベート,S002,特別,420164344,317578627
20241027,読売広告社,営業統括,経営企画部,企画課,2024,202410,3Q,100003,売上総利益,S004,見込,57241060,65918322
20240414,読売広告社,デジタル統括,経営企画部,管理課,2024,202404,1Q,100002,売上原価,S003,調整,286316986,213066723
20230604,博報堂,管理統括,デジタルマーケティング部,管理課,2023,202306,1Q,300001,営業利益,S002,特別,419084280,301868425
20240720,大広,メディア統括,制作部,企画課,2024,202407,2Q,100001,売上高,S004,見込,114294902,117195851
20250201,博報堂DYメディアパートナーズ,管理統括,第一営業部,管理課,2024,202502,4Q,400002,制作収入,S003,調整,346156053,289831315
20250223,博報堂プロダクツ,営業統括,デジタルマーケティング部,企画課,2024,202502,4Q,200001,人件費,S002,特別,281551305,271328832
20230622,大広,管理統括,総務部,運用課,2023,202306,1Q,400003,コンサルティング収入,S003,調整,603217649,433450119
20241015,大広,クリエイティブ統括,総務部,管理課,2024,202410,3Q,500002,媒体社リベート,S003,調整,157479237,136777292
20240816,大広,クリエイティブ統括,経営企画部,第三課,2024,202408,2Q,400001,媒体手数料収入,S002,特別,188423236,177802730
20240806,博報堂DYメディアパートナーズ,管理統括,制作部,第二課,2024,202408,2Q,100001,売上高,S004,見込,22314648,35352173
20240508,博報堂,メディア統括,人事部,第三課,2024,202405,1Q,200003,減価償却費,S004,見込,3858371,4169924
20230911,博報堂プロダクツ,メディア統括,経営企画部,第二課,2023,202309,2Q,400001,媒体手数料収入,S002,特別,381841877,317527472
20230917,博報堂,管理統括,デジタルマーケティング部,第三課,2023,202309,2Q,200002,経費,S004,見込,107477344,144033838
20240315,読売広告社,クリエイティブ統括,メディアプランニング部,第一課,2023,202403,4Q,100001,売上高,S002,特別,218037621,356323151
20250323,博報堂DYメディアパートナーズ,管理統括,総務部,第二課,2024,202503,4Q,200003,減価償却費,S003,調整,277887989,374072327
20230408,博報堂プロダクツ,デジタル統括,財務経理部,開発課,2023,202304,1Q,100002,売上原価,S003,調整,137994613,176478695
20240403,読売広告社,メディア統括,経営企画部,第二課,2024,202404,1Q,100001,売上高,S004,見込,107842691,91425745
20250209,博報堂プロダクツ,営業統括,経営企画部,第一課,2024,202502,4Q,200002,経費,S002,特別,341914442,413530698
20230507,大広,営業統括,クリエイティブ部,管理課,2023,202305,1Q,100003,売上総利益,S003,調整,394533383,412978104
20240302,大広,管理統括,デジタルマーケティング部,運用課,2023,202403,4Q,100003,売上総利益,S003,調整,359960380,340090344
20240819,大広,営業統括,制作部,第二課,2024,202408,2Q,100003,売上総利益,S002,特別,39066407,48439111
20230410,読売広告社,クリエイティブ統括,デジタルマーケティング部,開発課,2023,202304,1Q,400001,媒体手数料収入,S001,通常,33511156,24168060
20240301,博報堂DYメディアパートナーズ,クリエイティブ統括,メディアプランニング部,運用課,2023,202403,4Q,400003,コンサルティング収入,S004,見込,56318923,79314814
20250321,博報堂DYメディアパートナーズ,管理統括,デジタルマーケティング部,第一課,2024,202503,4Q,300001,営業利益,S003,調整,178267443,152610061
20240828,博報堂プロダクツ,メディア統括,総務部,開発課,2024,202408,2Q,300002,経常利益,S002,特別,77397836,55844853
20231008,読売広告社,管理統括,人事部,企画課,2023,202310,3Q,400002,制作収入,S002,特別,343903254,257089996
20240606,博報堂DYメディアパートナーズ,営業統括,クリエイティブ部,管理課,2024,202406,1Q,100002,売上原価,S005,確定,354908357,460180000
20240414,博報堂プロダクツ,管理統括,総務部,第三課,2024,202404,1Q,100003,売上総利益,S002,特別,508746218,417933136
20240425,大広,クリエイティブ統括,制作部,開発課,2024,202404,1Q,100002,売上原価,S002,特別,223662147,340817894
20240824,博報堂DYメディアパートナーズ,メディア統括,メディアプランニング部,第二課,2024,202408,2Q,400002,制作収入,S004,見込,136179802,198667548
20231127,大広,クリエイティブ統括,人事部,推進課,2023,202311,3Q,500002,媒体社リベート,S005,確定,262891696,353651193
20231205,読売広告社,営業統括,第二営業部,開発課,2023,202312,3Q,100002,売上原価,S001,通常,119539041,96117536
20240208,大広,メディア統括,メディアプランニング部,企画課,2023,202402,4Q,400002,制作収入,S003,調整,344807025,370123728
20231009,博報堂プロダクツ,クリエイティブ統括,クリエイティブ部,推進課,2023,202310,3Q,400002,制作収入,S005,確定,181482274,176381108
20240101,大広,営業統括,制作部,第二課,2023,202401,4Q,300001,営業利益,S002,特別,92699601,74230774
20241217,博報堂DYメディアパートナーズ,営業統括,第二営業部,管理課,2024,202412,3Q,400001,媒体手数料収入,S003,調整,38643227,45499190
20240427,博報堂,メディア統括,人事部,企画課,2024,202404,1Q,100001,売上高,S002,特別,146930617,127951396
20240308,博報堂,クリエイティブ統括,人事部,管理課,2023,202403,4Q,400002,制作収入,S005,確定,326057281,324824371
20231001,博報堂プロダクツ,営業統括,人事部,開発課,2023,202310,3Q,500001,広告主負担金,S001,通常,199596070,234106939
20240827,博報堂DYメディアパートナーズ,営業統括,第二営業部,推進課,2024,202408,2Q,200002,経費,S005,確定,297753343,315180820
20240708,大広,営業統括,クリエイティブ部,第二課,2024,202407,2Q,400003,コンサルティング収入,S004,見込,42055446,53407327
20230905,博報堂,デジタル統括,第一営業部,運用課,2023,202309,2Q,300002,経常利益,S002,特別,189864797,192851813
20231108,博報堂DYメディアパートナーズ,営業統括,経営企画部,開発課,2023,202311,3Q,400003,コンサルティング収入,S004,見込,135720818,204479282
20231026,読売広告社,営業統括,第二営業部,第二課,2023,202310,3Q,200001,人件費,S002,特別,10293818,9567340
20241219,博報堂,管理統括,財務経理部,第一課,2024,202412,3Q,200001,人件費,S002,特別,318681685,283349351
20240805,博報堂,管理統括,第二営業部,第一課,2024,202408,2Q,300002,経常利益,S003,調整,111315280,178218780
20231117,読売広告社,メディア統括,人事部,企画課,2023,202311,3Q,200002,経費,S004,見込,450705428,368484890
20240520,大広,メディア統括,財務経理部,第一課,2024,202405,1Q,100002,売上原価,S005,確定,318965942,230837140
20240325,博報堂プロダクツ,メディア統括,第二営業部,企画課,2023,202403,4Q,200001,人件費,S005,確定,111987050,112739670
20240727,博報堂DYメディアパートナーズ,管理統括,制作部,運用課,2024,202407,2Q,300001,営業利益,S001,通常,305656193,278241488
20230807,大広,管理統括,第一営業部,運用課,2023,202308,2Q,500002,媒体社リベート,S003,調整,41192097,32390040
20230519,読売広告社,メディア統括,人事部,第一課,2023,202305,1Q,200002,経費,S002,特別,67567731,54403995
20230403,博報堂,クリエイティブ統括,デジタルマーケティング部,開発課,2023,202304,1Q,100001,売上高,S003,調整,112215287,86453913
20240704,博報堂DYメディアパートナーズ,営業統括,経営企画部,企画課,2024,202407,2Q,300002,経常利益,S003,調整,66322975,59028909
20250226,博報堂,クリエイティブ統括,総務部,第二課,2024,202502,4Q,100002,売上原価,S001,通常,92480417,148759184
20240814,博報堂プロダクツ,クリエイティブ統括,第二営業部,第二課,2024,202408,2Q,100001,売上高,S005,確定,349834320,253877213
20230627,読売広告社,営業統括,人事部,第二課,2023,202306,1Q,400003,コンサルティング収入,S003,調整,129421410,163084009
20241012,博報堂プロダクツ,メディア統括,財務経理部,開発課,2024,202410,3Q,400003,コンサルティング収入,S001,通常,246530429,191062308
20231211,読売広告社,営業統括,第一営業部,第二課,2023,202312,3Q,100002,売上原価,S003,調整,12606941,19189872
20230916,大広,クリエイティブ統括,財務経理部,第三課,2023,202309,2Q,200003,減価償却費,S005,確定,326199489,282808265
20240114,大広,メディア統括,制作部,運用課,2023,202401,4Q,300001,営業利益,S003,調整,6101088,6033979
20250305,読売広告社,クリエイティブ統括,メディアプランニング部,第二課,2024,202503,4Q,100003,売上総利益,S003,調整,291710293,274134825
20230815,大広,デジタル統括,メディアプランニング部,第三課,2023,202308,2Q,200003,減価償却費,S002,特別,51988049,42624755
20231217,博報堂DYメディアパートナーズ,クリエイティブ統括,制作部,第二課,2023,202312,3Q,500001,広告主負担金,S003,調整,211302261,313383281
20230925,博報堂,管理統括,デジタルマーケティング部,企画課,2023,202309,2Q,200001,人件費,S003,調整,68678827,67694935
20240127,博報堂DYメディアパートナーズ,管理統括,メディアプランニング部,第二課,2023,202401,4Q,400001,媒体手数料収入,S001,通常,45970569,64691641
20240904,大広,クリエイティブ統括,経営企画部,第三課,2024,202409,2Q,200001,人件費,S001,通常,58978268,63156048
20241019,博報堂,営業統括,財務経理部,管理課,2024,202410,3Q,400003,コンサルティング収入,S003,調整,144482537,210097166
20231020,博報堂DYメディアパートナーズ,管理統括,財務経理部,推進課,2023,202310,3Q,500001,広告主負担金,S005,確定,275209483,232709316
20230414,博報堂DYメディアパートナーズ,管理統括,経営企画部,開発課,2023,202304,1Q,100001,売上高,S005,確定,121842717,99603028
20231027,大広,メディア統括,制作部,推進課,2023,202310,3Q,300001,営業利益,S004,見込,138933605,156471837
20240711,大広,デジタル統括,総務部,管理課,2024,202407,2Q,500001,広告主負担金,S004,見込,270379645,317745284
20231222,博報堂,デジタル統括,メディアプランニング部,運用課,2023,202312,3Q,200003,減価償却費,S002,特別,107382231,164129381
20250125,読売広告社,メディア統括,クリエイティブ部,企画課,2024,202501,4Q,100002,売上原価,S004,見込,92608473,116987531
20250317,読売広告社,クリエイティブ統括,人事部,開発課,2024,202503,4Q,100001,売上高,S005,確定,502190940,399339289
20250111,大広,メディア統括,人事部,第二課,2024,202501,4Q,400001,媒体手数料収入,S005,確定,244271099,362919689
20240407,大広,営業統括,制作部,運用課,2024,202404,1Q,200001,人件費,S003,調整,161620574,142740545
20230621,博報堂,管理統括,クリエイティブ部,管理課,2023,202306,1Q,400003,コンサルティング収入,S001,通常,213032835,275731877
20240105,博報堂プロダクツ,デジタル統括,第二営業部,管理課,2023,202401,4Q,200002,経費,S002,特別,671609708,485225953
20240601,博報堂プロダクツ,管理統括,経営企画部,第一課,2024,202406,1Q,500001,広告主負担金,S003,調整,12573629,15893840
20240722,読売広告社,クリエイティブ統括,制作部,推進課,2024,202407,2Q,200002,経費,S002,特別,149760967,145251071
20241112,大広,メディア統括,クリエイティブ部,管理課,2024,202411,3Q,200003,減価償却費,S003,調整,562801144,411469920
20241104,博報堂プロダクツ,管理統括,経営企画部,企画課,2024,202411,3Q,400003,コンサルティング収入,S005,確定,148254271,109766104
20240709,博報堂DYメディアパートナーズ,デジタル統括,総務部,企画課,2024,202407,2Q,100002,売上原価,S002,特別,117452317,191135121
20231012,読売広告社,営業統括,クリエイティブ部,開発課,2023,202310,3Q,500001,広告主負担金,S005,確定,15377140,15579013
20230726,博報堂プロダクツ,営業統括,メディアプランニング部,推進課,2023,202307,2Q,400002,制作収入,S004,見込,651870991,492573006
20250311,読売広告社,デジタル統括,総務部,第三課,2024,202503,4Q,300001,営業利益,S001,通常,121471649,126140492
20231216,博報堂,クリエイティブ統括,総務部,第一課,2023,202312,3Q,100002,売上原価,S002,特別,227774875,209738353
20240621,博報堂,メディア統括,第一営業部,推進課,2024,202406,1Q,400001,媒体手数料収入,S005,確定,46966838,44311130
20241219,大広,営業統括,第二営業部,管理課,2024,202412,3Q,100001,売上高,S004,見込,165374466,220609291
20230801,大広,メディア統括,経営企画部,第三課,2023,202308,2Q,300002,経常利益,S002,特別,406107673,325172040
20230919,大広,クリエイティブ統括,財務経理部,企画課,2023,202309,2Q,100001,売上高,S002,特別,209051405,167648679
20240814,読売広告社,営業統括,第二営業部,推進課,2024,202408,2Q,200003,減価償却費,S005,確定,20093784,33039343
20230427,博報堂,管理統括,デジタルマーケティング部,第三課,2023,202304,1Q,100003,売上総利益,S005,確定,66128428,75822661
20231128,博報堂プロダクツ,デジタル統括,制作部,第一課,2023,202311,3Q,500002,媒体社リベート,S002,特別,154342922,245019840
20230411,博報堂DYメディアパートナーズ,管理統括,第一営業部,第一課,2023,202304,1Q,500002,媒体社リベート,S003,調整,114869722,135996066
20230511,博報堂プロダクツ,管理統括,第一営業部,推進課,2023,202305,1Q,200001,人件費,S004,見込,29391917,21787016
20250115,大広,デジタル統括,財務経理部,開発課,2024,202501,4Q,200002,経費,S003,調整,521328403,396290634
20241014,読売広告社,クリエイティブ統括,財務経理部,運用課,2024,202410,3Q,500002,媒体社リベート,S003,調整,351330821,325589397
20230813,博報堂DYメディアパートナーズ,メディア統括,第二営業部,第一課,2023,202308,2Q,200002,経費,S003,調整,10755678,13980282
20241216,大広,メディア統括,総務部,企画課,2024,202412,3Q,100001,売上高,S004,見込,423167885,489743246
20230714,博報堂DYメディアパートナーズ,クリエイティブ統括,デジタルマーケティング部,企画課,2023,202307,2Q,400001,媒体手数料収入,S004,見込,243339217,211470721
20240615,博報堂,クリエイティブ統括,制作部,企画課,2024,202406,1Q,100002,売上原価,S002,特別,80751583,130487807
20240922,博報堂プロダクツ,管理統括,人事部,運用課,2024,202409,2Q,300002,経常利益,S001,通常,345504015,354338458
20230615,博報堂,メディア統括,総務部,開発課,2023,202306,1Q,400003,コンサルティング収入,S003,調整,158107471,153900447
20231201,博報堂プロダクツ,メディア統括,クリエイティブ部,開発課,2023,202312,3Q,200001,人件費,S004,見込,343985920,282084767
20240227,読売広告社,管理統括,クリエイティブ部,開発課,2023,202402,4Q,400001,媒体手数料収入,S004,見込,246317288,386809405
20241118,博報堂,営業統括,総務部,推進課,2024,202411,3Q,100002,売上原価,S003,調整,488185081,432336584
20240904,博報堂DYメディアパートナーズ,営業統括,クリエイティブ部,管理課,2024,202409,2Q,100001,売上高,S002,特別,340814441,464166592
20240321,博報堂DYメディアパートナーズ,クリエイティブ統括,第一営業部,管理課,2023,202403,4Q,200002,経費,S001,通常,6332170,10420403
20231017,読売広告社,クリエイティブ統括,財務経理部,第二課,2023,202310,3Q,100002,売上原価,S001,通常,367527578,449257891
20231228,読売広告社,クリエイティブ統括,第一営業部,第三課,2023,202312,3Q,400003,コンサルティング収入,S001,通常,443652608,489012386
20230504,大広,管理統括,人事部,運用課,2023,202305,1Q,100003,売上総利益,S005,確定,298415033,419890265
20241218,大広,営業統括,デジタルマーケティング部,運用課,2024,202412,3Q,200001,人件費,S002,特別,441992897,449153509
20240717,博報堂DYメディアパートナーズ,管理統括,総務部,推進課,2024,202407,2Q,300001,営業利益,S002,特別,47224241,40322798
20240505,読売広告社,営業統括,第二営業部,第一課,2024,202405,1Q,400001,媒体手数料収入,S002,特別,303068477,434864776
20240106,博報堂DYメディアパートナーズ,営業統括,人事部,第二課,2023,202401,4Q,100002,売上原価,S002,特別,551596921,473530764
20240122,博報堂,デジタル統括,財務経理部,第三課,2023,202401,4Q,300002,経常利益,S003,調整,89411252,83660489
20250205,博報堂プロダクツ,営業統括,クリエイティブ部,第三課,2024,202502,4Q,500002,媒体社リベート,S001,通常,633288126,474241223
20240514,読売広告社,メディア統括,人事部,管理課,2024,202405,1Q,100002,売上原価,S002,特別,160024860,200069377
20250110,博報堂プロダクツ,営業統括,経営企画部,管理課,2024,202501,4Q,500001,広告主負担金,S005,確定,292768064,348321063
20240106,博報堂DYメディアパートナーズ,メディア統括,メディアプランニング部,第二課,2023,202401,4Q,300001,営業利益,S005,確定,253527935,278716702
20250221,大広,管理統括,第一営業部,開発課,2024,202502,4Q,400002,制作収入,S002,特別,194123783,290982881
20230526,博報堂,管理統括,財務経理部,企画課,2023,202305,1Q,300002,経常利益,S004,見込,182239537,244393845
20241027,博報堂,管理統括,メディアプランニング部,第三課,2024,202410,3Q,200003,減価償却費,S005,確定,136956818,143459970
20231216,博報堂,営業統括,総務部,開発課,2023,202312,3Q,500001,広告主負担金,S001,通常,88063246,96640986
20230426,読売広告社,管理統括,第一営業部,推進課,2023,202304,1Q,300001,営業利益,S005,確定,377389115,311145313
20231108,博報堂DYメディアパートナーズ,営業統括,財務経理部,第一課,2023,202311,3Q,300002,経常利益,S004,見込,45150629,60679425
20240605,博報堂,メディア統括,第一営業部,運用課,2024,202406,1Q,200001,人件費,S002,特別,48446818,49072261
20250316,博報堂DYメディアパートナーズ,営業統括,財務経理部,第三課,2024,202503,4Q,400003,コンサルティング収入,S004,見込,337378381,434252203
20240324,博報堂プロダクツ,営業統括,メディアプランニング部,運用課,2023,202403,4Q,300002,経常利益,S004,見込,20748058,29020774
20240322,読売広告社,クリエイティブ統括,財務経理部,第三課,2023,202403,4Q,100001,売上高,S005,確定,96809346,141646634
20230506,博報堂DYメディアパートナーズ,クリエイティブ統括,制作部,第二課,2023,202305,1Q,300001,営業利益,S004,見込,323608378,298859511
20230814,読売広告社,クリエイティブ統括,クリエイティブ部,運用課,2023,202308,2Q,300001,営業利益,S002,特別,63198481,90344118
20240315,博報堂DYメディアパートナーズ,営業統括,経営企画部,運用課,2023,202403,4Q,100001,売上高,S004,見込,336870766,437675974
20240916,読売広告社,メディア統括,デジタルマーケティング部,第二課,2024,202409,2Q,400001,媒体手数料収入,S003,調整,417432672,367300280
20241202,博報堂プロダクツ,デジタル統括,デジタルマーケティング部,管理課,2024,202412,3Q,500002,媒体社リベート,S003,調整,308563142,247841558
20231024,博報堂プロダクツ,営業統括,クリエイティブ部,推進課,2023,202310,3Q,100002,売上原価,S003,調整,372341089,464548411
20250121,博報堂プロダクツ,管理統括,制作部,推進課,2024,202501,4Q,400003,コンサルティング収入,S004,見込,178775964,159475584
20240519,博報堂,メディア統括,第二営業部,第一課,2024,202405,1Q,100003,売上総利益,S002,特別,137311550,142762023
20231020,読売広告社,メディア統括,財務経理部,推進課,2023,202310,3Q,400003,コンサルティング収入,S003,調整,297004376,280445473
20240914,読売広告社,クリエイティブ統括,人事部,管理課,2024,202409,2Q,200002,経費,S002,特別,206541760,165702665
20230728,読売広告社,メディア統括,第二営業部,第二課,2023,202307,2Q,200002,経費,S001,通常,240365568,205298258
20240425,博報堂,クリエイティブ統括,デジタルマーケティング部,第二課,2024,202404,1Q,500001,広告主負担金,S002,特別,114791316,84856497
20240427,博報堂プロダクツ,クリエイティブ統括,総務部,運用課,2024,202404,1Q,200002,経費,S002,特別,143959201,161801247
20240624,大広,営業統括,第二営業部,運用課,2024,202406,1Q,200001,人件費,S002,特別,454502353,433228784
20240903,博報堂プロダクツ,管理統括,メディアプランニング部,企画課,2024,202409,2Q,300001,営業利益,S002,特別,91729105,94471400
20230424,博報堂プロダクツ,デジタル統括,財務経理部,第三課,2023,202304,1Q,500001,広告主負担金,S004,見込,248379980,193672753
20240113,博報堂,管理統括,第二営業部,第三課,2023,202401,4Q,500002,媒体社リベート,S004,見込,59869103,98810786
20240313,読売広告社,メディア統括,デジタルマーケティング部,推進課,2023,202403,4Q,500001,広告主負担金,S005,確定,447275938,365030168
20250228,大広,デジタル統括,クリエイティブ部,企画課,2024,202502,4Q,300001,営業利益,S005,確定,133657047,99439071
20230522,博報堂プロダクツ,メディア統括,第二営業部,推進課,2023,202305,1Q,100001,売上高,S004,見込,111377876,147241581
20240427,博報堂プロダクツ,クリエイティブ統括,制作部,運用課,2024,202404,1Q,100001,売上高,S002,特別,276329081,329391809
20240428,博報堂,メディア統括,経営企画部,推進課,2024,202404,1Q,200002,経費,S002,特別,203627624,327928113
20240320,博報堂,メディア統括,人事部,第一課,2023,202403,4Q,100001,売上高,S001,通常,71759608,59465166
20240524,大広,管理統括,人事部,企画課,2024,202405,1Q,300002,経常利益,S004,見込,195864109,196812330
20231216,読売広告社,営業統括,デジタルマーケティング部,企画課,2023,202312,3Q,200002,経費,S001,通常,242569852,335765992
20230518,博報堂DYメディアパートナーズ,メディア統括,メディアプランニング部,管理課,2023,202305,1Q,400001,媒体手数料収入,S003,調整,116753841,93432861
20230827,読売広告社,メディア統括,第二営業部,第二課,2023,202308,2Q,400003,コンサルティング収入,S001,通常,395397350,354843212
20250228,博報堂プロダクツ,デジタル統括,第一営業部,企画課,2024,202502,4Q,400003,コンサルティング収入,S002,特別,240122511,301152743
20240328,博報堂,営業統括,経営企画部,企画課,2023,202403,4Q,500001,広告主負担金,S001,通常,194014190,206003859
20240901,博報堂プロダクツ,管理統括,クリエイティブ部,第三課,2024,202409,2Q,100003,売上総利益,S002,特別,657929477,477411472
20231222,大広,クリエイティブ統括,人事部,第一課,2023,202312,3Q,100002,売上原価,S001,通常,608321037,451682851
20241009,博報堂,営業統括,デジタルマーケティング部,運用課,2024,202410,3Q,200001,人件費,S002,特別,31178217,39033111
20240908,博報堂DYメディアパートナーズ,メディア統括,経営企画部,開発課,2024,202409,2Q,500002,媒体社リベート,S003,調整,240666706,379615416
20241028,博報堂,営業統括,デジタルマーケティング部,管理課,2024,202410,3Q,500002,媒体社リベート,S001,通常,343791228,285381076
20230801,読売広告社,管理統括,人事部,第三課,2023,202308,2Q,200003,減価償却費,S003,調整,456143781,458313560
