RB処理日,会社,部門G,部門,部署,年度,年月,四半期,管理項目コード,管理項目名称,補助項目コード,補助項目名称,実績,予算
20240805,大広,営業統括,メディアプランニング部,第二課,2024,202408,2Q,400002,制作収入,S002,特別,65884183,88177865
20230613,大広,管理統括,総務部,第二課,2023,202306,1Q,200002,経費,S001,通常,266242312,258271971
20240323,博報堂,営業統括,経営企画部,開発課,2023,202403,4Q,100002,売上原価,S002,特別,416629544,374025577
20240418,博報堂プロダクツ,デジタル統括,経営企画部,第二課,2024,202404,1Q,100001,売上高,S004,見込,219417469,258695392
20240903,博報堂DYメディアパートナーズ,営業統括,経営企画部,管理課,2024,202409,2Q,100002,売上原価,S003,調整,97947707,86061627
20241214,博報堂,営業統括,総務部,開発課,2024,202412,3Q,100003,売上総利益,S003,調整,168975400,214390631
20231014,博報堂プロダクツ,クリエイティブ統括,メディアプランニング部,運用課,2023,202310,3Q,400003,コンサルティング収入,S005,確定,261497766,250788936
20241107,博報堂,デジタル統括,メディアプランニング部,第三課,2024,202411,3Q,400002,制作収入,S001,通常,356394121,468418622
20241217,博報堂DYメディアパートナーズ,クリエイティブ統括,デジタルマーケティング部,運用課,2024,202412,3Q,400001,媒体手数料収入,S005,確定,316420058,448096871
20241223,博報堂DYメディアパートナーズ,管理統括,財務経理部,運用課,2024,202412,3Q,300001,営業利益,S001,通常,385150813,493543410
20240705,博報堂DYメディアパートナーズ,管理統括,経営企画部,運用課,2024,202407,2Q,100002,売上原価,S002,特別,394041942,372834986
20230727,博報堂DYメディアパートナーズ,デジタル統括,経営企画部,第二課,2023,202307,2Q,500002,媒体社リベート,S004,見込,281315679,350585833
20240710,大広,クリエイティブ統括,デジタルマーケティング部,企画課,2024,202407,2Q,100003,売上総利益,S005,確定,336700036,361378190
20230916,博報堂,営業統括,クリエイティブ部,管理課,2023,202309,2Q,400002,制作収入,S005,確定,333545317,414740828
20240820,読売広告社,メディア統括,クリエイティブ部,推進課,2024,202408,2Q,200003,減価償却費,S001,通常,297449686,480118964
20240616,博報堂プロダクツ,デジタル統括,制作部,管理課,2024,202406,1Q,400002,制作収入,S001,通常,251583976,229119163
20231113,博報堂プロダクツ,メディア統括,デジタルマーケティング部,第一課,2023,202311,3Q,400001,媒体手数料収入,S004,見込,105326061,136755801
20250223,大広,管理統括,第一営業部,運用課,2024,202502,4Q,500002,媒体社リベート,S002,特別,264766137,422353421
20241228,博報堂プロダクツ,管理統括,人事部,管理課,2024,202412,3Q,300001,営業利益,S003,調整,120110203,180903664
20250120,博報堂,管理統括,クリエイティブ部,第三課,2024,202501,4Q,400003,コンサルティング収入,S002,特別,92035662,90842833
20241110,読売広告社,メディア統括,人事部,第三課,2024,202411,3Q,100003,売上総利益,S004,見込,321477624,252043031
20240209,博報堂,クリエイティブ統括,財務経理部,第一課,2023,202402,4Q,300002,経常利益,S005,確定,476573724,353918460
20230605,博報堂プロダクツ,営業統括,制作部,管理課,2023,202306,1Q,400001,媒体手数料収入,S004,見込,131442393,111424341
20230921,大広,メディア統括,総務部,第一課,2023,202309,2Q,100001,売上高,S002,特別,192057828,139109979
20240812,博報堂プロダクツ,管理統括,デジタルマーケティング部,第二課,2024,202408,2Q,200002,経費,S004,見込,365542028,455977398
20240824,読売広告社,メディア統括,経営企画部,第一課,2024,202408,2Q,100002,売上原価,S002,特別,322358083,454184894
20250216,博報堂プロダクツ,デジタル統括,総務部,運用課,2024,202502,4Q,200002,経費,S005,確定,394945740,299136759
20230702,読売広告社,デジタル統括,メディアプランニング部,推進課,2023,202307,2Q,500002,媒体社リベート,S005,確定,123610977,116632924
20240902,読売広告社,クリエイティブ統括,メディアプランニング部,推進課,2024,202409,2Q,400003,コンサルティング収入,S005,確定,15318316,12276494
20240817,博報堂DYメディアパートナーズ,営業統括,経営企画部,運用課,2024,202408,2Q,100003,売上総利益,S004,見込,38338342,40739509
20230719,博報堂,メディア統括,経営企画部,推進課,2023,202307,2Q,200001,人件費,S002,特別,198152455,282681768
20240302,読売広告社,メディア統括,財務経理部,第三課,2023,202403,4Q,200001,人件費,S001,通常,163053852,197691216
20250323,大広,メディア統括,経営企画部,企画課,2024,202503,4Q,300001,営業利益,S004,見込,238266990,293210911
20230721,大広,デジタル統括,人事部,第一課,2023,202307,2Q,300001,営業利益,S005,確定,5521619,5680773
20231217,博報堂プロダクツ,クリエイティブ統括,人事部,第二課,2023,202312,3Q,400002,制作収入,S004,見込,297904134,281695889
20230802,博報堂DYメディアパートナーズ,クリエイティブ統括,制作部,開発課,2023,202308,2Q,200001,人件費,S003,調整,177481063,294010882
20240807,読売広告社,メディア統括,クリエイティブ部,管理課,2024,202408,2Q,100003,売上総利益,S003,調整,483008682,396775105
20230923,読売広告社,メディア統括,総務部,管理課,2023,202309,2Q,300001,営業利益,S005,確定,289582872,410673571
20230925,博報堂プロダクツ,管理統括,メディアプランニング部,開発課,2023,202309,2Q,200001,人件費,S005,確定,333449243,263442820
20241005,大広,営業統括,総務部,第一課,2024,202410,3Q,400003,コンサルティング収入,S005,確定,557450629,472438016
20250227,博報堂プロダクツ,メディア統括,経営企画部,運用課,2024,202502,4Q,400002,制作収入,S002,特別,266755466,284275976
20231212,博報堂DYメディアパートナーズ,デジタル統括,第一営業部,開発課,2023,202312,3Q,400003,コンサルティング収入,S005,確定,15158883,21319395
20250307,読売広告社,メディア統括,デジタルマーケティング部,開発課,2024,202503,4Q,200003,減価償却費,S004,見込,161094476,159407395
20231116,博報堂プロダクツ,営業統括,デジタルマーケティング部,第二課,2023,202311,3Q,100003,売上総利益,S005,確定,226644011,190781793
20250118,博報堂,営業統括,経営企画部,第一課,2024,202501,4Q,400003,コンサルティング収入,S003,調整,205562916,336061087
20240102,博報堂,クリエイティブ統括,デジタルマーケティング部,開発課,2023,202401,4Q,200002,経費,S001,通常,157387118,123156259
20230905,博報堂プロダクツ,メディア統括,クリエイティブ部,第二課,2023,202309,2Q,200001,人件費,S001,通常,16550504,16306074
20240424,博報堂プロダクツ,デジタル統括,第一営業部,開発課,2024,202404,1Q,500002,媒体社リベート,S001,通常,275968777,256077864
20241220,読売広告社,メディア統括,財務経理部,第一課,2024,202412,3Q,200002,経費,S003,調整,111530975,182766443
20230410,博報堂,メディア統括,人事部,運用課,2023,202304,1Q,200002,経費,S003,調整,195615057,176599005
20240524,博報堂DYメディアパートナーズ,メディア統括,第一営業部,第二課,2024,202405,1Q,200001,人件費,S004,見込,440844438,439565297
20240609,大広,営業統括,第二営業部,開発課,2024,202406,1Q,400002,制作収入,S002,特別,28715799,21756070
20231115,大広,デジタル統括,総務部,推進課,2023,202311,3Q,200002,経費,S004,見込,51868571,47949447
20241126,博報堂DYメディアパートナーズ,クリエイティブ統括,制作部,管理課,2024,202411,3Q,400002,制作収入,S003,調整,213861214,255154930
20240723,博報堂,メディア統括,クリエイティブ部,推進課,2024,202407,2Q,300002,経常利益,S001,通常,326201594,259262370
20240611,博報堂,メディア統括,制作部,推進課,2024,202406,1Q,100002,売上原価,S002,特別,397299111,469125459
20231215,大広,クリエイティブ統括,制作部,企画課,2023,202312,3Q,100002,売上原価,S003,調整,378575539,357811761
20230603,大広,クリエイティブ統括,クリエイティブ部,第一課,2023,202306,1Q,100001,売上高,S005,確定,347829716,476282591
20241202,博報堂DYメディアパートナーズ,営業統括,クリエイティブ部,推進課,2024,202412,3Q,500001,広告主負担金,S001,通常,143600488,173301957
20231128,博報堂プロダクツ,クリエイティブ統括,財務経理部,企画課,2023,202311,3Q,400002,制作収入,S003,調整,120570936,126381517
20240816,博報堂DYメディアパートナーズ,メディア統括,デジタルマーケティング部,企画課,2024,202408,2Q,200001,人件費,S001,通常,264578298,400862490
20240319,大広,デジタル統括,クリエイティブ部,第一課,2023,202403,4Q,200003,減価償却費,S004,見込,92684106,105340380
20240902,大広,営業統括,制作部,管理課,2024,202409,2Q,500001,広告主負担金,S003,調整,115623166,101121851
20231225,読売広告社,メディア統括,クリエイティブ部,第三課,2023,202312,3Q,400003,コンサルティング収入,S003,調整,447352227,406579874
20240308,大広,営業統括,メディアプランニング部,企画課,2023,202403,4Q,300001,営業利益,S002,特別,238817764,265784346
20231008,博報堂プロダクツ,デジタル統括,第二営業部,企画課,2023,202310,3Q,200003,減価償却費,S003,調整,208104771,325150224
20250325,読売広告社,営業統括,クリエイティブ部,開発課,2024,202503,4Q,200001,人件費,S004,見込,257175274,256442339
20241019,博報堂DYメディアパートナーズ,デジタル統括,デジタルマーケティング部,第二課,2024,202410,3Q,100003,売上総利益,S003,調整,232523590,255291938
20241202,大広,営業統括,経営企画部,企画課,2024,202412,3Q,200002,経費,S005,確定,284579903,331490925
20240323,博報堂DYメディアパートナーズ,メディア統括,第二営業部,管理課,2023,202403,4Q,400003,コンサルティング収入,S004,見込,97449926,98002967
20231126,博報堂DYメディアパートナーズ,営業統括,総務部,第一課,2023,202311,3Q,100001,売上高,S003,調整,314957130,496784378
20250313,博報堂DYメディアパートナーズ,メディア統括,デジタルマーケティング部,第二課,2024,202503,4Q,100001,売上高,S005,確定,15603525,15520417
20240127,博報堂プロダクツ,デジタル統括,クリエイティブ部,管理課,2023,202401,4Q,500002,媒体社リベート,S003,調整,148347543,139330277
20250201,博報堂,メディア統括,総務部,第一課,2024,202502,4Q,200003,減価償却費,S004,見込,199137698,169496667
20240102,読売広告社,管理統括,第二営業部,第三課,2023,202401,4Q,300002,経常利益,S001,通常,393920859,489586796
20240125,大広,管理統括,人事部,第二課,2023,202401,4Q,200001,人件費,S003,調整,250587131,333620822
20230724,博報堂プロダクツ,クリエイティブ統括,デジタルマーケティング部,開発課,2023,202307,2Q,400001,媒体手数料収入,S002,特別,112845447,111120308
20230414,博報堂DYメディアパートナーズ,クリエイティブ統括,クリエイティブ部,企画課,2023,202304,1Q,100003,売上総利益,S005,確定,153202123,113636707
20241111,博報堂DYメディアパートナーズ,メディア統括,クリエイティブ部,第一課,2024,202411,3Q,100003,売上総利益,S002,特別,609165228,489322066
20240924,大広,クリエイティブ統括,デジタルマーケティング部,推進課,2024,202409,2Q,400003,コンサルティング収入,S002,特別,65838203,95553722
20230815,博報堂プロダクツ,メディア統括,人事部,運用課,2023,202308,2Q,500001,広告主負担金,S003,調整,309341312,471416055
20250210,博報堂プロダクツ,営業統括,制作部,第二課,2024,202502,4Q,100001,売上高,S005,確定,336645030,264960300
20240308,読売広告社,管理統括,財務経理部,推進課,2023,202403,4Q,200002,経費,S001,通常,118447620,131737564
20231218,博報堂プロダクツ,メディア統括,第一営業部,企画課,2023,202312,3Q,300002,経常利益,S001,通常,225430506,226439753
20240310,博報堂,営業統括,第一営業部,第二課,2023,202403,4Q,200001,人件費,S003,調整,89526202,73694608
20231205,読売広告社,営業統括,第二営業部,運用課,2023,202312,3Q,100003,売上総利益,S002,特別,217280693,184989245
20240602,博報堂プロダクツ,クリエイティブ統括,第二営業部,運用課,2024,202406,1Q,200003,減価償却費,S004,見込,228488790,280062896
20231119,博報堂,デジタル統括,財務経理部,開発課,2023,202311,3Q,400003,コンサルティング収入,S005,確定,117009435,184878431
20241207,博報堂,デジタル統括,第二営業部,推進課,2024,202412,3Q,400003,コンサルティング収入,S003,調整,76727007,77155591
20250125,博報堂,クリエイティブ統括,人事部,開発課,2024,202501,4Q,200002,経費,S004,見込,49546066,52930238
20240703,博報堂,管理統括,総務部,第一課,2024,202407,2Q,200001,人件費,S005,確定,446004988,444006168
20241224,博報堂プロダクツ,営業統括,総務部,第二課,2024,202412,3Q,300001,営業利益,S001,通常,27184141,31894838
20241117,博報堂DYメディアパートナーズ,営業統括,財務経理部,企画課,2024,202411,3Q,100002,売上原価,S001,通常,1028061,1231390
20250112,読売広告社,営業統括,第二営業部,企画課,2024,202501,4Q,300001,営業利益,S004,見込,253828514,272981693
20230808,博報堂プロダクツ,営業統括,制作部,管理課,2023,202308,2Q,400001,媒体手数料収入,S005,確定,339863666,474542981
20250309,博報堂プロダクツ,管理統括,制作部,推進課,2024,202503,4Q,200002,経費,S001,通常,135818131,142298335
20240317,博報堂DYメディアパートナーズ,営業統括,デジタルマーケティング部,第二課,2023,202403,4Q,100003,売上総利益,S004,見込,112149374,183705446
20250307,博報堂DYメディアパートナーズ,メディア統括,制作部,企画課,2024,202503,4Q,400001,媒体手数料収入,S002,特別,242807618,223853829
20250219,博報堂,クリエイティブ統括,制作部,第一課,2024,202502,4Q,200002,経費,S004,見込,89622741,78612893
20250225,大広,営業統括,クリエイティブ部,企画課,2024,202502,4Q,100002,売上原価,S004,見込,137182064,121826186
20241013,読売広告社,メディア統括,財務経理部,開発課,2024,202410,3Q,400002,制作収入,S001,通常,410814741,340497080
20240827,博報堂プロダクツ,クリエイティブ統括,経営企画部,推進課,2024,202408,2Q,400003,コンサルティング収入,S002,特別,484443986,479948532
20231002,読売広告社,営業統括,メディアプランニング部,開発課,2023,202310,3Q,500002,媒体社リベート,S005,確定,53261486,59150867
20250318,博報堂,メディア統括,人事部,推進課,2024,202503,4Q,200001,人件費,S004,見込,118709505,111738823
20231012,博報堂プロダクツ,営業統括,財務経理部,第一課,2023,202310,3Q,300001,営業利益,S003,調整,203321750,193572470
20230917,博報堂,クリエイティブ統括,経営企画部,推進課,2023,202309,2Q,200002,経費,S002,特別,638058774,463504958
20231120,博報堂,クリエイティブ統括,デジタルマーケティング部,第一課,2023,202311,3Q,300002,経常利益,S003,調整,272045180,250620182
20240214,博報堂プロダクツ,管理統括,財務経理部,企画課,2023,202402,4Q,300001,営業利益,S002,特別,20018292,22264208
20240718,読売広告社,デジタル統括,制作部,第三課,2024,202407,2Q,200001,人件費,S002,特別,167322925,248924133
20240402,読売広告社,クリエイティブ統括,デジタルマーケティング部,第三課,2024,202404,1Q,500002,媒体社リベート,S004,見込,20074247,21177374
20240713,大広,管理統括,第二営業部,第二課,2024,202407,2Q,200001,人件費,S003,調整,353738582,273991716
20240317,博報堂,管理統括,総務部,管理課,2023,202403,4Q,300002,経常利益,S005,確定,340704921,460613436
20250108,博報堂プロダクツ,クリエイティブ統括,デジタルマーケティング部,第二課,2024,202501,4Q,400001,媒体手数料収入,S003,調整,455168029,445921170
20240316,読売広告社,デジタル統括,第一営業部,第三課,2023,202403,4Q,400002,制作収入,S001,通常,244880877,350719674
20241108,読売広告社,管理統括,財務経理部,第二課,2024,202411,3Q,200002,経費,S002,特別,199313021,230911454
20230604,博報堂プロダクツ,営業統括,総務部,第二課,2023,202306,1Q,100003,売上総利益,S005,確定,426310815,337905473
20230617,博報堂,営業統括,財務経理部,運用課,2023,202306,1Q,100001,売上高,S004,見込,506641840,456365444
20240501,博報堂DYメディアパートナーズ,管理統括,クリエイティブ部,管理課,2024,202405,1Q,400003,コンサルティング収入,S004,見込,407077772,316232264
20230427,博報堂DYメディアパートナーズ,メディア統括,財務経理部,第一課,2023,202304,1Q,400002,制作収入,S001,通常,559763538,480743647
20231103,大広,メディア統括,経営企画部,企画課,2023,202311,3Q,100001,売上高,S002,特別,46009331,49012630
20240315,大広,クリエイティブ統括,第一営業部,開発課,2023,202403,4Q,100003,売上総利益,S004,見込,501211319,430952545
20230614,博報堂プロダクツ,クリエイティブ統括,人事部,第三課,2023,202306,1Q,400001,媒体手数料収入,S002,特別,162903667,183720896
20250101,博報堂,メディア統括,経営企画部,第二課,2024,202501,4Q,100001,売上高,S005,確定,227500178,253694717
20231028,博報堂,管理統括,第二営業部,第一課,2023,202310,3Q,200001,人件費,S002,特別,6014334,9947521
20231205,読売広告社,デジタル統括,総務部,企画課,2023,202312,3Q,300002,経常利益,S005,確定,321268947,266754994
20230907,博報堂,デジタル統括,総務部,開発課,2023,202309,2Q,300001,営業利益,S005,確定,106235896,79916643
20250216,読売広告社,管理統括,第一営業部,第一課,2024,202502,4Q,500001,広告主負担金,S001,通常,83060683,101249408
20230626,博報堂,管理統括,人事部,管理課,2023,202306,1Q,500001,広告主負担金,S003,調整,257081806,239819667
20241116,大広,管理統括,メディアプランニング部,第一課,2024,202411,3Q,500002,媒体社リベート,S002,特別,251779852,273873845
20230401,博報堂,デジタル統括,第二営業部,第二課,2023,202304,1Q,400001,媒体手数料収入,S002,特別,382269541,407693425
20230704,大広,営業統括,経営企画部,運用課,2023,202307,2Q,500001,広告主負担金,S001,通常,123054705,135637821
20230710,読売広告社,メディア統括,クリエイティブ部,推進課,2023,202307,2Q,100002,売上原価,S002,特別,124646991,100713048
20240903,読売広告社,デジタル統括,第一営業部,第三課,2024,202409,2Q,400001,媒体手数料収入,S004,見込,218723081,340043060
20230914,博報堂,クリエイティブ統括,デジタルマーケティング部,管理課,2023,202309,2Q,300002,経常利益,S002,特別,390584257,406754498
20240827,博報堂,管理統括,経営企画部,運用課,2024,202408,2Q,400003,コンサルティング収入,S004,見込,71478105,103024869
20230921,読売広告社,管理統括,メディアプランニング部,開発課,2023,202309,2Q,400001,媒体手数料収入,S003,調整,410967871,422600917
20241020,博報堂プロダクツ,デジタル統括,財務経理部,第二課,2024,202410,3Q,300002,経常利益,S003,調整,335167491,365345431
20240201,読売広告社,メディア統括,第一営業部,運用課,2023,202402,4Q,500002,媒体社リベート,S001,通常,200000981,258445166
20230727,博報堂,クリエイティブ統括,制作部,運用課,2023,202307,2Q,100002,売上原価,S002,特別,533231343,485037226
20250304,博報堂,クリエイティブ統括,総務部,管理課,2024,202503,4Q,100002,売上原価,S003,調整,239239153,264897125
20241123,博報堂DYメディアパートナーズ,デジタル統括,メディアプランニング部,推進課,2024,202411,3Q,500001,広告主負担金,S001,通常,85243609,99150255
20230825,博報堂プロダクツ,クリエイティブ統括,第一営業部,運用課,2023,202308,2Q,200002,経費,S005,確定,231306017,348884398
20240318,博報堂DYメディアパートナーズ,デジタル統括,第一営業部,推進課,2023,202403,4Q,100002,売上原価,S004,見込,423749534,457613437
20250323,読売広告社,管理統括,クリエイティブ部,開発課,2024,202503,4Q,200002,経費,S001,通常,472740175,368132958
20241006,博報堂,デジタル統括,経営企画部,第三課,2024,202410,3Q,300002,経常利益,S002,特別,393197263,427686089
20230520,博報堂DYメディアパートナーズ,クリエイティブ統括,制作部,運用課,2023,202305,1Q,100001,売上高,S005,確定,19803838,21158593
20241023,大広,クリエイティブ統括,デジタルマーケティング部,第三課,2024,202410,3Q,100002,売上原価,S003,調整,254768626,353496785
20240610,博報堂プロダクツ,クリエイティブ統括,制作部,管理課,2024,202406,1Q,100002,売上原価,S004,見込,103751604,144567279
20230527,博報堂プロダクツ,営業統括,財務経理部,企画課,2023,202305,1Q,300002,経常利益,S005,確定,627908458,489859042
20230609,大広,営業統括,第二営業部,推進課,2023,202306,1Q,200003,減価償却費,S005,確定,159329168,180795964
20240905,博報堂,営業統括,制作部,推進課,2024,202409,2Q,200002,経費,S005,確定,404938741,305941995
20231117,博報堂DYメディアパートナーズ,クリエイティブ統括,第一営業部,推進課,2023,202311,3Q,100002,売上原価,S002,特別,472306778,465683997
20240903,博報堂DYメディアパートナーズ,デジタル統括,人事部,運用課,2024,202409,2Q,500001,広告主負担金,S001,通常,18719508,18065518
20241123,読売広告社,管理統括,総務部,運用課,2024,202411,3Q,400001,媒体手数料収入,S002,特別,316925194,482715594
20230620,大広,営業統括,第一営業部,企画課,2023,202306,1Q,100003,売上総利益,S004,見込,42599051,32326441
20231227,博報堂,管理統括,財務経理部,運用課,2023,202312,3Q,400003,コンサルティング収入,S004,見込,542142220,413136599
20230916,大広,管理統括,第二営業部,管理課,2023,202309,2Q,300001,営業利益,S001,通常,498522421,358404705
20240802,博報堂DYメディアパートナーズ,営業統括,第一営業部,運用課,2024,202408,2Q,300001,営業利益,S003,調整,478562565,470426995
20241216,博報堂プロダクツ,営業統括,メディアプランニング部,第二課,2024,202412,3Q,500001,広告主負担金,S001,通常,128626233,92900567
20231015,大広,デジタル統括,財務経理部,開発課,2023,202310,3Q,500001,広告主負担金,S001,通常,575722021,456163295
20240828,読売広告社,管理統括,人事部,第一課,2024,202408,2Q,200001,人件費,S004,見込,233040493,183726311
20230608,読売広告社,デジタル統括,経営企画部,企画課,2023,202306,1Q,200001,人件費,S001,通常,69697985,96122474
20230920,大広,管理統括,第一営業部,運用課,2023,202309,2Q,300002,経常利益,S005,確定,293869309,443556475
20250302,博報堂DYメディアパートナーズ,デジタル統括,クリエイティブ部,第三課,2024,202503,4Q,200001,人件費,S004,見込,101153538,123474174
20240301,読売広告社,管理統括,財務経理部,第三課,2023,202403,4Q,400003,コンサルティング収入,S004,見込,249331704,219196571
20240106,博報堂プロダクツ,管理統括,第二営業部,管理課,2023,202401,4Q,200002,経費,S003,調整,441378679,425441733
20241226,博報堂プロダクツ,営業統括,制作部,企画課,2024,202412,3Q,200001,人件費,S003,調整,140993417,149991701
20230813,読売広告社,営業統括,財務経理部,管理課,2023,202308,2Q,300001,営業利益,S005,確定,219017506,165654891
20241227,読売広告社,デジタル統括,財務経理部,第一課,2024,202412,3Q,200003,減価償却費,S005,確定,309697529,327003572
20250308,博報堂DYメディアパートナーズ,管理統括,メディアプランニング部,第一課,2024,202503,4Q,300002,経常利益,S004,見込,310019535,390135936
20240707,博報堂DYメディアパートナーズ,メディア統括,経営企画部,第三課,2024,202407,2Q,400003,コンサルティング収入,S001,通常,313940525,234781472
20240821,読売広告社,メディア統括,人事部,管理課,2024,202408,2Q,200001,人件費,S005,確定,202939215,241555369
20240627,大広,営業統括,総務部,企画課,2024,202406,1Q,100003,売上総利益,S001,通常,469792657,359405165
20240301,博報堂プロダクツ,管理統括,第一営業部,企画課,2023,202403,4Q,300002,経常利益,S001,通常,35346860,47474688
20230404,博報堂,メディア統括,人事部,第三課,2023,202304,1Q,200001,人件費,S004,見込,199727957,312867938
20230727,博報堂,メディア統括,総務部,管理課,2023,202307,2Q,100001,売上高,S003,調整,19042663,29693946
20241026,読売広告社,デジタル統括,デジタルマーケティング部,企画課,2024,202410,3Q,400001,媒体手数料収入,S002,特別,573284721,469696370
20241115,読売広告社,メディア統括,総務部,第一課,2024,202411,3Q,200003,減価償却費,S004,見込,163518910,225733482
20241219,博報堂,メディア統括,人事部,管理課,2024,202412,3Q,100003,売上総利益,S005,確定,171340468,198919942
20240101,読売広告社,デジタル統括,人事部,企画課,2023,202401,4Q,300001,営業利益,S004,見込,13779812,20660601
20250201,博報堂,営業統括,人事部,第二課,2024,202502,4Q,200002,経費,S004,見込,387317590,477309664
20240721,博報堂プロダクツ,デジタル統括,総務部,開発課,2024,202407,2Q,400002,制作収入,S005,確定,88531105,77417565
20240106,博報堂プロダクツ,管理統括,第二営業部,第二課,2023,202401,4Q,100001,売上高,S001,通常,139381867,109990800
20230616,博報堂プロダクツ,デジタル統括,クリエイティブ部,開発課,2023,202306,1Q,100002,売上原価,S002,特別,68892241,50324829
20250109,博報堂プロダクツ,管理統括,総務部,開発課,2024,202501,4Q,200003,減価償却費,S001,通常,115326164,179775314
20240608,博報堂DYメディアパートナーズ,デジタル統括,総務部,管理課,2024,202406,1Q,400002,制作収入,S003,調整,107341162,93592150
20241004,大広,クリエイティブ統括,総務部,第二課,2024,202410,3Q,200002,経費,S002,特別,79693213,115921278
20241101,大広,営業統括,財務経理部,運用課,2024,202411,3Q,100002,売上原価,S001,通常,85965391,84330813
20230616,博報堂プロダクツ,デジタル統括,財務経理部,運用課,2023,202306,1Q,100001,売上高,S004,見込,335689380,361507981
20240625,博報堂,クリエイティブ統括,財務経理部,第三課,2024,202406,1Q,100003,売上総利益,S004,見込,2114044,3376036
20231101,読売広告社,管理統括,総務部,第三課,2023,202311,3Q,400002,制作収入,S001,通常,328910378,269784152
20230503,博報堂DYメディアパートナーズ,メディア統括,経営企画部,開発課,2023,202305,1Q,100001,売上高,S005,確定,352245210,346482498
20230708,大広,営業統括,クリエイティブ部,第三課,2023,202307,2Q,400003,コンサルティング収入,S002,特別,141326226,118506645
20240523,大広,メディア統括,クリエイティブ部,第一課,2024,202405,1Q,500001,広告主負担金,S004,見込,219566504,320209956
20240823,博報堂,デジタル統括,総務部,運用課,2024,202408,2Q,400003,コンサルティング収入,S001,通常,81461437,62994974
20230516,読売広告社,デジタル統括,財務経理部,管理課,2023,202305,1Q,300002,経常利益,S005,確定,272434547,293725540
20240210,博報堂DYメディアパートナーズ,メディア統括,財務経理部,管理課,2023,202402,4Q,100001,売上高,S003,調整,611472721,484454685
20230727,博報堂DYメディアパートナーズ,管理統括,総務部,第二課,2023,202307,2Q,300002,経常利益,S002,特別,48811958,35673136
20230818,大広,営業統括,第二営業部,第二課,2023,202308,2Q,100003,売上総利益,S004,見込,304053995,222246782
20240821,博報堂プロダクツ,クリエイティブ統括,クリエイティブ部,第三課,2024,202408,2Q,100002,売上原価,S005,確定,204826618,164465795
20241120,博報堂,管理統括,クリエイティブ部,運用課,2024,202411,3Q,400001,媒体手数料収入,S005,確定,336490340,296875759
20230508,博報堂プロダクツ,クリエイティブ統括,総務部,第一課,2023,202305,1Q,400003,コンサルティング収入,S003,調整,361933703,340585166
20240601,博報堂DYメディアパートナーズ,デジタル統括,人事部,開発課,2024,202406,1Q,200001,人件費,S002,特別,30651106,41785479
20240525,博報堂DYメディアパートナーズ,メディア統括,制作部,第一課,2024,202405,1Q,100001,売上高,S001,通常,335585502,321611380
20241226,大広,営業統括,デジタルマーケティング部,第一課,2024,202412,3Q,500001,広告主負担金,S005,確定,88149293,63465208
20231203,博報堂DYメディアパートナーズ,クリエイティブ統括,人事部,第一課,2023,202312,3Q,200002,経費,S002,特別,226420332,253804274
20250228,博報堂DYメディアパートナーズ,メディア統括,人事部,運用課,2024,202502,4Q,100003,売上総利益,S003,調整,101642058,109499376
20240203,大広,クリエイティブ統括,人事部,第三課,2023,202402,4Q,100001,売上高,S003,調整,207883006,172007143
20240619,博報堂DYメディアパートナーズ,管理統括,経営企画部,管理課,2024,202406,1Q,400003,コンサルティング収入,S002,特別,302872877,473152773
20241115,大広,メディア統括,総務部,運用課,2024,202411,3Q,500002,媒体社リベート,S002,特別,13388029,13628943
20240911,読売広告社,メディア統括,人事部,第一課,2024,202409,2Q,300001,営業利益,S002,特別,141924454,115332090
20240301,大広,デジタル統括,人事部,運用課,2023,202403,4Q,400002,制作収入,S003,調整,304571699,271885250
20240125,博報堂,営業統括,第二営業部,第三課,2023,202401,4Q,500002,媒体社リベート,S002,特別,107240874,120831949
20240422,大広,営業統括,経営企画部,管理課,2024,202404,1Q,500001,広告主負担金,S003,調整,135796956,135253595
20240319,博報堂DYメディアパートナーズ,営業統括,経営企画部,管理課,2023,202403,4Q,300002,経常利益,S003,調整,64072181,58884014
20230902,大広,管理統括,第二営業部,開発課,2023,202309,2Q,500001,広告主負担金,S003,調整,264307406,198594437
20241221,博報堂DYメディアパートナーズ,デジタル統括,経営企画部,企画課,2024,202412,3Q,300002,経常利益,S003,調整,115633372,102526315
20250326,博報堂,管理統括,人事部,推進課,2024,202503,4Q,500002,媒体社リベート,S001,通常,301703006,332847731
20250219,博報堂DYメディアパートナーズ,管理統括,第一営業部,開発課,2024,202502,4Q,500001,広告主負担金,S002,特別,116795584,177205143
20250308,読売広告社,メディア統括,メディアプランニング部,推進課,2024,202503,4Q,400001,媒体手数料収入,S004,見込,328865935,294667533
20231111,博報堂,デジタル統括,人事部,企画課,2023,202311,3Q,400001,媒体手数料収入,S004,見込,308552656,275258960
20240924,大広,デジタル統括,総務部,企画課,2024,202409,2Q,400002,制作収入,S004,見込,186961574,169796150
20240903,大広,営業統括,経営企画部,管理課,2024,202409,2Q,100003,売上総利益,S005,確定,308906097,249901755
20240926,博報堂プロダクツ,デジタル統括,メディアプランニング部,企画課,2024,202409,2Q,300002,経常利益,S004,見込,219281726,269887848
20230823,読売広告社,クリエイティブ統括,人事部,第一課,2023,202308,2Q,100002,売上原価,S005,確定,497109811,449697701
