RB処理日,会社,部門G,部門,部署,年度,年月,四半期,管理項目コード,管理項目名称,補助項目コード,補助項目名称,実績,予算
20230519,大広,デジタル統括,メディアプランニング部,開発課,2023,202305,1Q,500001,広告主負担金,S004,見込,219439074,268835915
20231216,博報堂DYメディアパートナーズ,管理統括,財務経理部,管理課,2023,202312,3Q,400002,制作収入,S005,確定,492323767,435678366
20240207,博報堂プロダクツ,デジタル統括,第一営業部,開発課,2023,202402,4Q,400003,コンサルティング収入,S001,通常,36698399,46706241
20240307,博報堂プロダクツ,管理統括,人事部,開発課,2023,202403,4Q,300002,経常利益,S003,調整,343685645,317897946
20231012,博報堂DYメディアパートナーズ,営業統括,クリエイティブ部,推進課,2023,202310,3Q,200002,経費,S003,調整,9992681,15979289
20240315,博報堂DYメディアパートナーズ,営業統括,経営企画部,第一課,2023,202403,4Q,200001,人件費,S005,確定,369756810,355657212
20230711,読売広告社,メディア統括,人事部,開発課,2023,202307,2Q,100003,売上総利益,S003,調整,420883530,372152441
20240125,博報堂,デジタル統括,制作部,第三課,2023,202401,4Q,200001,人件費,S002,特別,348960712,300275465
20250203,博報堂,メディア統括,制作部,第一課,2024,202502,4Q,100002,売上原価,S001,通常,335890778,310283379
20250305,大広,メディア統括,財務経理部,開発課,2024,202503,4Q,500001,広告主負担金,S004,見込,518589926,394633124
20241128,博報堂プロダクツ,営業統括,経営企画部,企画課,2024,202411,3Q,500002,媒体社リベート,S005,確定,151458597,199521379
20250102,博報堂,管理統括,第二営業部,推進課,2024,202501,4Q,300002,経常利益,S001,通常,33099740,39936448
20240323,博報堂DYメディアパートナーズ,デジタル統括,制作部,管理課,2023,202403,4Q,400003,コンサルティング収入,S002,特別,373204964,351362653
20250310,博報堂,デジタル統括,クリエイティブ部,推進課,2024,202503,4Q,500001,広告主負担金,S004,見込,108864878,126350422
20240806,大広,管理統括,制作部,企画課,2024,202408,2Q,400001,媒体手数料収入,S001,通常,224322730,296453103
20241201,博報堂DYメディアパートナーズ,デジタル統括,クリエイティブ部,第三課,2024,202412,3Q,200002,経費,S005,確定,421131988,398426177
20241025,大広,営業統括,第二営業部,第二課,2024,202410,3Q,300002,経常利益,S004,見込,249420468,355576441
20240210,博報堂プロダクツ,デジタル統括,財務経理部,管理課,2023,202402,4Q,400003,コンサルティング収入,S002,特別,187384882,141153423
20240120,博報堂,クリエイティブ統括,デジタルマーケティング部,第三課,2023,202401,4Q,100003,売上総利益,S002,特別,330143814,236522651
20240526,博報堂,営業統括,クリエイティブ部,第三課,2024,202405,1Q,500001,広告主負担金,S001,通常,54451453,42844945
20240119,博報堂プロダクツ,営業統括,総務部,運用課,2023,202401,4Q,400002,制作収入,S005,確定,271061430,389382645
20230728,読売広告社,メディア統括,第一営業部,企画課,2023,202307,2Q,100002,売上原価,S005,確定,215396573,245990430
20230616,博報堂DYメディアパートナーズ,メディア統括,クリエイティブ部,第三課,2023,202306,1Q,400002,制作収入,S003,調整,669356707,497210830
20241209,博報堂DYメディアパートナーズ,管理統括,デジタルマーケティング部,開発課,2024,202412,3Q,200002,経費,S005,確定,251313972,265161243
20240410,博報堂,デジタル統括,デジタルマーケティング部,運用課,2024,202404,1Q,100002,売上原価,S002,特別,194204906,277823951
20250307,読売広告社,デジタル統括,第二営業部,第三課,2024,202503,4Q,400001,媒体手数料収入,S002,特別,557082731,440301838
20230403,博報堂プロダクツ,営業統括,第一営業部,第一課,2023,202304,1Q,300001,営業利益,S004,見込,221895808,163207343
20230412,大広,管理統括,デジタルマーケティング部,企画課,2023,202304,1Q,100001,売上高,S002,特別,36633150,58512581
20250322,博報堂DYメディアパートナーズ,デジタル統括,デジタルマーケティング部,管理課,2024,202503,4Q,400001,媒体手数料収入,S001,通常,356447221,489406514
20230518,博報堂DYメディアパートナーズ,デジタル統括,クリエイティブ部,管理課,2023,202305,1Q,100002,売上原価,S004,見込,14634254,14259038
20240403,博報堂プロダクツ,営業統括,第二営業部,第三課,2024,202404,1Q,100001,売上高,S003,調整,224602298,174918433
20240225,読売広告社,メディア統括,財務経理部,第三課,2023,202402,4Q,300001,営業利益,S002,特別,40879077,37777859
20240912,大広,メディア統括,制作部,第三課,2024,202409,2Q,100003,売上総利益,S003,調整,216823280,202891747
20230710,読売広告社,メディア統括,総務部,第三課,2023,202307,2Q,400003,コンサルティング収入,S002,特別,433445444,342735865
20230827,博報堂プロダクツ,デジタル統括,総務部,第二課,2023,202308,2Q,200001,人件費,S004,見込,63383984,105299254
20240605,読売広告社,営業統括,財務経理部,運用課,2024,202406,1Q,400003,コンサルティング収入,S004,見込,495068848,491735633
20230808,大広,営業統括,メディアプランニング部,運用課,2023,202308,2Q,400001,媒体手数料収入,S003,調整,570114551,408159394
20231017,博報堂,営業統括,制作部,運用課,2023,202310,3Q,100003,売上総利益,S003,調整,23524405,20776021
20230911,読売広告社,管理統括,制作部,第一課,2023,202309,2Q,200003,減価償却費,S002,特別,191382687,215064905
20250321,博報堂DYメディアパートナーズ,クリエイティブ統括,第一営業部,運用課,2024,202503,4Q,400001,媒体手数料収入,S001,通常,246002882,240803390
20240908,読売広告社,クリエイティブ統括,制作部,第二課,2024,202409,2Q,400001,媒体手数料収入,S001,通常,244426310,229499730
20240222,読売広告社,営業統括,人事部,第三課,2023,202402,4Q,100002,売上原価,S004,見込,496096532,366936459
20250302,読売広告社,営業統括,クリエイティブ部,第二課,2024,202503,4Q,100001,売上高,S004,見込,11327117,11064839
20240416,大広,デジタル統括,経営企画部,第二課,2024,202404,1Q,400001,媒体手数料収入,S002,特別,415786283,379838908
20240201,博報堂DYメディアパートナーズ,営業統括,第二営業部,開発課,2023,202402,4Q,300001,営業利益,S004,見込,402450369,474856044
20230805,博報堂プロダクツ,メディア統括,第一営業部,推進課,2023,202308,2Q,200002,経費,S002,特別,165361338,198366054
20230918,博報堂DYメディアパートナーズ,デジタル統括,第一営業部,推進課,2023,202309,2Q,200002,経費,S005,確定,238813794,244823307
20230813,博報堂プロダクツ,メディア統括,メディアプランニング部,開発課,2023,202308,2Q,200002,経費,S001,通常,211858549,181786632
20231024,博報堂プロダクツ,デジタル統括,メディアプランニング部,管理課,2023,202310,3Q,100002,売上原価,S003,調整,396880601,482719930
20241111,読売広告社,クリエイティブ統括,人事部,開発課,2024,202411,3Q,500001,広告主負担金,S004,見込,85465666,91911238
20231225,博報堂,営業統括,クリエイティブ部,推進課,2023,202312,3Q,300002,経常利益,S005,確定,49519429,59857821
20231023,博報堂DYメディアパートナーズ,メディア統括,第二営業部,開発課,2023,202310,3Q,400003,コンサルティング収入,S001,通常,421595993,322408805
20240810,読売広告社,デジタル統括,デジタルマーケティング部,第三課,2024,202408,2Q,400001,媒体手数料収入,S004,見込,284818473,237660658
20240304,博報堂DYメディアパートナーズ,営業統括,財務経理部,第二課,2023,202403,4Q,200003,減価償却費,S004,見込,527574700,392231597
20231007,大広,営業統括,クリエイティブ部,企画課,2023,202310,3Q,100002,売上原価,S005,確定,127191875,113513188
20230904,大広,管理統括,第一営業部,第二課,2023,202309,2Q,100001,売上高,S003,調整,69569895,106778205
20240209,博報堂DYメディアパートナーズ,デジタル統括,制作部,第二課,2023,202402,4Q,500002,媒体社リベート,S005,確定,448967497,346266918
20230826,博報堂,メディア統括,人事部,開発課,2023,202308,2Q,100001,売上高,S003,調整,346377770,380733620
20230922,大広,営業統括,財務経理部,第二課,2023,202309,2Q,500001,広告主負担金,S005,確定,330244464,270623965
20231204,大広,デジタル統括,デジタルマーケティング部,第一課,2023,202312,3Q,400001,媒体手数料収入,S001,通常,155069107,229598410
20240210,大広,メディア統括,財務経理部,管理課,2023,202402,4Q,200001,人件費,S004,見込,292770580,320884007
20241218,博報堂,営業統括,総務部,第二課,2024,202412,3Q,300002,経常利益,S005,確定,257720588,322849731
20230920,博報堂DYメディアパートナーズ,メディア統括,人事部,第二課,2023,202309,2Q,300001,営業利益,S004,見込,500822855,376694520
20240519,博報堂,営業統括,第一営業部,管理課,2024,202405,1Q,400003,コンサルティング収入,S002,特別,114893627,148191689
20231216,読売広告社,デジタル統括,経営企画部,運用課,2023,202312,3Q,500001,広告主負担金,S005,確定,104540384,78760635
20241009,博報堂プロダクツ,デジタル統括,メディアプランニング部,企画課,2024,202410,3Q,200002,経費,S001,通常,346060480,464697450
20241028,大広,クリエイティブ統括,クリエイティブ部,企画課,2024,202410,3Q,300002,経常利益,S004,見込,273575443,261897971
20240717,博報堂DYメディアパートナーズ,管理統括,第一営業部,運用課,2024,202407,2Q,400003,コンサルティング収入,S003,調整,246176341,338320065
20250115,博報堂,営業統括,制作部,開発課,2024,202501,4Q,400001,媒体手数料収入,S003,調整,95065524,91897302
20250210,博報堂プロダクツ,メディア統括,財務経理部,開発課,2024,202502,4Q,400001,媒体手数料収入,S003,調整,438581609,367009133
20250311,大広,メディア統括,財務経理部,企画課,2024,202503,4Q,200002,経費,S001,通常,566253559,494464335
20230722,博報堂DYメディアパートナーズ,管理統括,メディアプランニング部,第二課,2023,202307,2Q,300002,経常利益,S005,確定,205008880,222800480
20231009,博報堂プロダクツ,デジタル統括,メディアプランニング部,開発課,2023,202310,3Q,100001,売上高,S003,調整,250108384,338988756
20240404,読売広告社,営業統括,総務部,第三課,2024,202404,1Q,100001,売上高,S002,特別,352811269,326215093
20250320,読売広告社,デジタル統括,クリエイティブ部,管理課,2024,202503,4Q,100002,売上原価,S005,確定,541041326,435798136
20240617,読売広告社,メディア統括,制作部,推進課,2024,202406,1Q,400001,媒体手数料収入,S003,調整,176544996,239463262
20240116,読売広告社,営業統括,第一営業部,推進課,2023,202401,4Q,300001,営業利益,S003,調整,201083173,157082758
20230424,博報堂プロダクツ,クリエイティブ統括,第一営業部,運用課,2023,202304,1Q,100003,売上総利益,S001,通常,469820731,435584343
20230625,博報堂,管理統括,第二営業部,第一課,2023,202306,1Q,300002,経常利益,S003,調整,586621706,477751700
20231019,博報堂プロダクツ,メディア統括,制作部,第二課,2023,202310,3Q,200002,経費,S001,通常,273612867,374012636
20240803,博報堂DYメディアパートナーズ,メディア統括,第二営業部,推進課,2024,202408,2Q,400002,制作収入,S002,特別,49225599,62080945
20230819,大広,メディア統括,第二営業部,推進課,2023,202308,2Q,100002,売上原価,S005,確定,446382072,444140365
20230915,博報堂,管理統括,第二営業部,運用課,2023,202309,2Q,200001,人件費,S003,調整,70751479,82333171
20231213,博報堂プロダクツ,営業統括,人事部,運用課,2023,202312,3Q,200001,人件費,S002,特別,446804998,326768628
20231218,読売広告社,デジタル統括,メディアプランニング部,管理課,2023,202312,3Q,100003,売上総利益,S005,確定,227011228,288687177
20231213,読売広告社,管理統括,デジタルマーケティング部,開発課,2023,202312,3Q,100001,売上高,S003,調整,64315243,72600041
20250223,博報堂プロダクツ,メディア統括,デジタルマーケティング部,推進課,2024,202502,4Q,400002,制作収入,S005,確定,525563412,466248154
20240302,博報堂プロダクツ,デジタル統括,デジタルマーケティング部,第一課,2023,202403,4Q,100002,売上原価,S003,調整,606095057,485178821
20230507,博報堂DYメディアパートナーズ,メディア統括,人事部,開発課,2023,202305,1Q,200002,経費,S003,調整,81360514,97843357
20240520,博報堂,メディア統括,総務部,第三課,2024,202405,1Q,100003,売上総利益,S004,見込,348412771,252311652
20250316,大広,デジタル統括,人事部,第二課,2024,202503,4Q,400002,制作収入,S003,調整,144718919,181962162
20240217,博報堂DYメディアパートナーズ,管理統括,財務経理部,第三課,2023,202402,4Q,200002,経費,S003,調整,195988611,181750393
20250108,博報堂,営業統括,人事部,第一課,2024,202501,4Q,100003,売上総利益,S002,特別,235658117,176844833
20250107,博報堂DYメディアパートナーズ,デジタル統括,経営企画部,推進課,2024,202501,4Q,300002,経常利益,S002,特別,407032479,345173495
20231004,大広,メディア統括,財務経理部,第三課,2023,202310,3Q,200002,経費,S001,通常,24436935,20572304
20230910,読売広告社,メディア統括,クリエイティブ部,第二課,2023,202309,2Q,200002,経費,S003,調整,570617400,422618384
20250211,博報堂DYメディアパートナーズ,クリエイティブ統括,財務経理部,第二課,2024,202502,4Q,100003,売上総利益,S004,見込,549775793,457556198
20230619,博報堂DYメディアパートナーズ,クリエイティブ統括,制作部,運用課,2023,202306,1Q,400003,コンサルティング収入,S005,確定,131374114,126864624
20250317,博報堂,デジタル統括,デジタルマーケティング部,企画課,2024,202503,4Q,100002,売上原価,S002,特別,162761371,178283688
20240413,大広,営業統括,財務経理部,運用課,2024,202404,1Q,200002,経費,S004,見込,215353304,320335346
20240219,博報堂,デジタル統括,経営企画部,推進課,2023,202402,4Q,300002,経常利益,S004,見込,268668502,444245212
20230925,読売広告社,営業統括,クリエイティブ部,推進課,2023,202309,2Q,500002,媒体社リベート,S003,調整,74676491,72691712
20231208,読売広告社,管理統括,第一営業部,運用課,2023,202312,3Q,200001,人件費,S004,見込,393681839,367808799
20240628,博報堂プロダクツ,デジタル統括,経営企画部,管理課,2024,202406,1Q,400002,制作収入,S004,見込,81807111,132742286
20240404,博報堂プロダクツ,管理統括,財務経理部,管理課,2024,202404,1Q,100003,売上総利益,S002,特別,260717003,413962283
20230901,博報堂DYメディアパートナーズ,デジタル統括,総務部,推進課,2023,202309,2Q,200001,人件費,S004,見込,540986805,494922137
20240214,博報堂プロダクツ,クリエイティブ統括,人事部,運用課,2023,202402,4Q,100003,売上総利益,S005,確定,310009582,473838520
20240726,大広,メディア統括,クリエイティブ部,運用課,2024,202407,2Q,500002,媒体社リベート,S001,通常,173313561,177030427
20241128,博報堂プロダクツ,営業統括,クリエイティブ部,推進課,2024,202411,3Q,100003,売上総利益,S001,通常,502002256,380525911
20240611,博報堂プロダクツ,デジタル統括,第二営業部,企画課,2024,202406,1Q,200003,減価償却費,S005,確定,115784835,172504575
20240911,読売広告社,営業統括,第一営業部,企画課,2024,202409,2Q,400003,コンサルティング収入,S004,見込,65435372,69386110
20240317,読売広告社,管理統括,クリエイティブ部,管理課,2023,202403,4Q,300002,経常利益,S004,見込,108849293,117785919
20230623,博報堂,営業統括,人事部,第三課,2023,202306,1Q,500001,広告主負担金,S005,確定,158555842,172142264
20240521,大広,管理統括,経営企画部,第一課,2024,202405,1Q,300001,営業利益,S005,確定,111977304,112332925
20230807,博報堂DYメディアパートナーズ,クリエイティブ統括,制作部,第二課,2023,202308,2Q,300002,経常利益,S005,確定,33209174,48670275
20231004,博報堂,営業統括,第二営業部,推進課,2023,202310,3Q,400002,制作収入,S003,調整,39252866,50333832
20230412,大広,デジタル統括,デジタルマーケティング部,運用課,2023,202304,1Q,400001,媒体手数料収入,S001,通常,50196898,43788108
20240724,博報堂,営業統括,クリエイティブ部,第二課,2024,202407,2Q,100003,売上総利益,S005,確定,118166970,153933529
20240716,博報堂,メディア統括,経営企画部,開発課,2024,202407,2Q,200002,経費,S005,確定,420897893,325401199
20240907,博報堂プロダクツ,デジタル統括,第二営業部,推進課,2024,202409,2Q,300002,経常利益,S003,調整,255770823,310708690
20241228,読売広告社,クリエイティブ統括,財務経理部,企画課,2024,202412,3Q,200002,経費,S004,見込,362495753,396302596
20241026,読売広告社,クリエイティブ統括,財務経理部,企画課,2024,202410,3Q,200002,経費,S002,特別,5435716,4842109
20240906,博報堂DYメディアパートナーズ,メディア統括,人事部,企画課,2024,202409,2Q,500001,広告主負担金,S005,確定,131795547,164093340
20230618,博報堂DYメディアパートナーズ,営業統括,財務経理部,企画課,2023,202306,1Q,200002,経費,S002,特別,222124894,161003299
20240608,博報堂,デジタル統括,制作部,推進課,2024,202406,1Q,100002,売上原価,S002,特別,193086697,158410136
20230402,読売広告社,クリエイティブ統括,第二営業部,運用課,2023,202304,1Q,500001,広告主負担金,S005,確定,415923670,358580498
20250320,大広,営業統括,メディアプランニング部,第二課,2024,202503,4Q,100002,売上原価,S005,確定,44213257,48162595
20230622,博報堂DYメディアパートナーズ,営業統括,財務経理部,開発課,2023,202306,1Q,200002,経費,S003,調整,469047687,488888453
20240306,博報堂DYメディアパートナーズ,営業統括,メディアプランニング部,推進課,2023,202403,4Q,200003,減価償却費,S005,確定,185068299,179753192
20240716,博報堂プロダクツ,デジタル統括,第二営業部,第一課,2024,202407,2Q,300001,営業利益,S003,調整,383560944,331263696
20230407,大広,メディア統括,制作部,開発課,2023,202304,1Q,400002,制作収入,S002,特別,183315356,211907929
20231118,読売広告社,クリエイティブ統括,人事部,推進課,2023,202311,3Q,100002,売上原価,S003,調整,133525753,205194336
20230419,博報堂,管理統括,制作部,管理課,2023,202304,1Q,100002,売上原価,S001,通常,382026996,293537410
20231019,博報堂プロダクツ,メディア統括,人事部,第三課,2023,202310,3Q,100001,売上高,S001,通常,204259880,163866302
20230410,博報堂プロダクツ,メディア統括,第二営業部,第一課,2023,202304,1Q,100002,売上原価,S002,特別,596961060,442011025
20240310,読売広告社,メディア統括,人事部,企画課,2023,202403,4Q,400001,媒体手数料収入,S005,確定,325686879,263558860
20230608,大広,メディア統括,総務部,第三課,2023,202306,1Q,200003,減価償却費,S005,確定,41056891,66168481
20230424,博報堂,メディア統括,第二営業部,第三課,2023,202304,1Q,400003,コンサルティング収入,S002,特別,108681525,138262421
20240104,博報堂,メディア統括,制作部,第三課,2023,202401,4Q,300001,営業利益,S003,調整,35120063,33336270
20240628,読売広告社,クリエイティブ統括,経営企画部,開発課,2024,202406,1Q,300002,経常利益,S003,調整,7012365,6468325
20240528,博報堂DYメディアパートナーズ,デジタル統括,制作部,運用課,2024,202405,1Q,100003,売上総利益,S005,確定,450132028,377986661
20240717,読売広告社,メディア統括,総務部,企画課,2024,202407,2Q,100002,売上原価,S005,確定,74502375,69984103
20230817,大広,営業統括,人事部,企画課,2023,202308,2Q,200002,経費,S003,調整,112566635,113843197
20230523,読売広告社,営業統括,人事部,推進課,2023,202305,1Q,200003,減価償却費,S005,確定,165445847,175953376
20240227,読売広告社,クリエイティブ統括,第二営業部,開発課,2023,202402,4Q,200001,人件費,S005,確定,348549878,334963303
20240907,大広,管理統括,第二営業部,第二課,2024,202409,2Q,100001,売上高,S001,通常,56142179,55728744
20230707,博報堂DYメディアパートナーズ,営業統括,総務部,第三課,2023,202307,2Q,100002,売上原価,S001,通常,364231544,280668740
20240901,博報堂プロダクツ,営業統括,制作部,運用課,2024,202409,2Q,100003,売上総利益,S002,特別,59580752,85723702
20250122,大広,メディア統括,クリエイティブ部,開発課,2024,202501,4Q,500002,媒体社リベート,S005,確定,185298090,173451122
20230610,博報堂プロダクツ,メディア統括,デジタルマーケティング部,推進課,2023,202306,1Q,100002,売上原価,S003,調整,278948795,238231573
20250116,博報堂プロダクツ,管理統括,デジタルマーケティング部,第二課,2024,202501,4Q,500002,媒体社リベート,S003,調整,228679814,379717919
20240116,博報堂プロダクツ,クリエイティブ統括,財務経理部,管理課,2023,202401,4Q,400002,制作収入,S005,確定,136469842,177168265
20230413,博報堂DYメディアパートナーズ,メディア統括,クリエイティブ部,開発課,2023,202304,1Q,200002,経費,S002,特別,266636329,378053909
20230715,読売広告社,デジタル統括,第一営業部,企画課,2023,202307,2Q,100001,売上高,S005,確定,31342972,51232280
20240528,博報堂,管理統括,人事部,運用課,2024,202405,1Q,100002,売上原価,S001,通常,284269070,416858926
20240509,読売広告社,メディア統括,財務経理部,推進課,2024,202405,1Q,100001,売上高,S003,調整,25205987,31446363
20241002,博報堂,管理統括,総務部,運用課,2024,202410,3Q,300001,営業利益,S002,特別,130799701,183527973
20250325,博報堂,営業統括,経営企画部,推進課,2024,202503,4Q,400001,媒体手数料収入,S005,確定,104530927,124678013
20240716,読売広告社,管理統括,経営企画部,第二課,2024,202407,2Q,300001,営業利益,S005,確定,56962306,91658144
20241019,読売広告社,クリエイティブ統括,人事部,第三課,2024,202410,3Q,100003,売上総利益,S003,調整,118687948,135406540
20240413,読売広告社,営業統括,人事部,第三課,2024,202404,1Q,400001,媒体手数料収入,S005,確定,411601455,314898439
20240408,大広,営業統括,第二営業部,開発課,2024,202404,1Q,200002,経費,S004,見込,121944879,94270166
20230520,大広,営業統括,人事部,推進課,2023,202305,1Q,100003,売上総利益,S005,確定,69674339,95923167
20240714,読売広告社,営業統括,財務経理部,運用課,2024,202407,2Q,400001,媒体手数料収入,S001,通常,349123002,269228859
20240510,博報堂プロダクツ,管理統括,メディアプランニング部,第一課,2024,202405,1Q,200003,減価償却費,S004,見込,70678264,71212347
20230502,博報堂,営業統括,人事部,第二課,2023,202305,1Q,200001,人件費,S002,特別,94085591,149922907
20230802,博報堂,管理統括,第一営業部,第三課,2023,202308,2Q,200002,経費,S002,特別,123149072,197885565
20240225,博報堂プロダクツ,管理統括,第二営業部,管理課,2023,202402,4Q,300001,営業利益,S005,確定,367983635,340614794
20231106,博報堂,デジタル統括,経営企画部,第二課,2023,202311,3Q,400001,媒体手数料収入,S003,調整,29640562,33655994
20250310,博報堂,デジタル統括,第一営業部,管理課,2024,202503,4Q,300001,営業利益,S001,通常,29771253,23472568
20240524,博報堂DYメディアパートナーズ,メディア統括,第二営業部,運用課,2024,202405,1Q,200002,経費,S003,調整,349829316,399438348
20241113,大広,クリエイティブ統括,第一営業部,第二課,2024,202411,3Q,300002,経常利益,S001,通常,146724335,238705321
20240427,大広,クリエイティブ統括,メディアプランニング部,第三課,2024,202404,1Q,500002,媒体社リベート,S005,確定,70860691,105782768
20240824,博報堂DYメディアパートナーズ,デジタル統括,デジタルマーケティング部,管理課,2024,202408,2Q,400001,媒体手数料収入,S004,見込,388846476,327004811
20240128,博報堂プロダクツ,クリエイティブ統括,総務部,開発課,2023,202401,4Q,100003,売上総利益,S003,調整,120310155,153526825
20240816,読売広告社,メディア統括,デジタルマーケティング部,第三課,2024,202408,2Q,200002,経費,S002,特別,128191576,194043958
20230425,博報堂,デジタル統括,経営企画部,企画課,2023,202304,1Q,500002,媒体社リベート,S005,確定,456673347,326896052
20240110,博報堂プロダクツ,メディア統括,メディアプランニング部,推進課,2023,202401,4Q,200001,人件費,S001,通常,358658214,282573543
20240314,大広,デジタル統括,デジタルマーケティング部,第三課,2023,202403,4Q,500002,媒体社リベート,S001,通常,514319652,495134292
20231026,大広,クリエイティブ統括,人事部,第一課,2023,202310,3Q,500001,広告主負担金,S003,調整,230591944,274875891
20241103,博報堂プロダクツ,管理統括,第二営業部,推進課,2024,202411,3Q,400001,媒体手数料収入,S003,調整,431373168,402510704
20240916,博報堂,営業統括,メディアプランニング部,運用課,2024,202409,2Q,500002,媒体社リベート,S001,通常,616489562,463434548
20230901,博報堂,管理統括,第二営業部,第三課,2023,202309,2Q,400001,媒体手数料収入,S003,調整,368905933,270744794
20230711,読売広告社,メディア統括,クリエイティブ部,推進課,2023,202307,2Q,400001,媒体手数料収入,S001,通常,6680792,5685959
20230902,博報堂DYメディアパートナーズ,管理統括,デジタルマーケティング部,企画課,2023,202309,2Q,500001,広告主負担金,S004,見込,451945685,416782904
20250128,博報堂プロダクツ,クリエイティブ統括,第二営業部,開発課,2024,202501,4Q,100003,売上総利益,S001,通常,415354619,327501323
20240920,博報堂プロダクツ,営業統括,第二営業部,第三課,2024,202409,2Q,100003,売上総利益,S002,特別,336541094,451647467
20240806,博報堂DYメディアパートナーズ,管理統括,総務部,企画課,2024,202408,2Q,300002,経常利益,S001,通常,333286764,252606982
20241017,読売広告社,デジタル統括,経営企画部,企画課,2024,202410,3Q,500001,広告主負担金,S005,確定,32564796,27387979
20240322,博報堂,管理統括,第二営業部,管理課,2023,202403,4Q,200003,減価償却費,S004,見込,323800167,319589599
20240127,大広,デジタル統括,総務部,企画課,2023,202401,4Q,200001,人件費,S005,確定,311834079,331989361
20241218,博報堂プロダクツ,管理統括,人事部,推進課,2024,202412,3Q,100002,売上原価,S002,特別,162549722,227963934
20231008,博報堂プロダクツ,クリエイティブ統括,人事部,推進課,2023,202310,3Q,200001,人件費,S003,調整,201108318,323535722
20231214,博報堂プロダクツ,管理統括,第二営業部,企画課,2023,202312,3Q,200002,経費,S001,通常,25870353,29547933
20240824,博報堂DYメディアパートナーズ,クリエイティブ統括,デジタルマーケティング部,管理課,2024,202408,2Q,100001,売上高,S005,確定,408138201,496380005
20240607,大広,デジタル統括,第一営業部,運用課,2024,202406,1Q,200001,人件費,S001,通常,161405637,120965558
20240913,博報堂プロダクツ,クリエイティブ統括,クリエイティブ部,管理課,2024,202409,2Q,500001,広告主負担金,S003,調整,364467080,445688348
20240605,読売広告社,営業統括,デジタルマーケティング部,第二課,2024,202406,1Q,300001,営業利益,S005,確定,331818036,468526200
20240909,読売広告社,メディア統括,経営企画部,第三課,2024,202409,2Q,300002,経常利益,S004,見込,506949961,406127476
20231222,博報堂プロダクツ,営業統括,経営企画部,管理課,2023,202312,3Q,300002,経常利益,S004,見込,98747880,115134951
20240326,大広,営業統括,経営企画部,企画課,2023,202403,4Q,400002,制作収入,S002,特別,145399900,209854617
20241227,博報堂プロダクツ,クリエイティブ統括,財務経理部,運用課,2024,202412,3Q,300002,経常利益,S003,調整,58259631,64169906
20240706,読売広告社,管理統括,総務部,管理課,2024,202407,2Q,100001,売上高,S004,見込,127015212,155513821
20240602,博報堂DYメディアパートナーズ,メディア統括,総務部,運用課,2024,202406,1Q,400002,制作収入,S004,見込,202626637,258940930
20250111,博報堂,営業統括,クリエイティブ部,第二課,2024,202501,4Q,200003,減価償却費,S002,特別,255095379,214397146
20231121,博報堂,営業統括,第二営業部,管理課,2023,202311,3Q,400001,媒体手数料収入,S002,特別,321022160,436131912
20240506,博報堂,メディア統括,クリエイティブ部,第三課,2024,202405,1Q,300001,営業利益,S005,確定,72099948,92512158
20240527,博報堂,クリエイティブ統括,第二営業部,第三課,2024,202405,1Q,200002,経費,S001,通常,21363409,17690684
20240502,大広,デジタル統括,人事部,開発課,2024,202405,1Q,500001,広告主負担金,S004,見込,557131832,410558843
20241225,博報堂プロダクツ,メディア統括,財務経理部,開発課,2024,202412,3Q,300001,営業利益,S004,見込,233914127,209604875
20241026,博報堂DYメディアパートナーズ,デジタル統括,デジタルマーケティング部,開発課,2024,202410,3Q,200002,経費,S005,確定,165629469,150150532
20231119,博報堂プロダクツ,営業統括,人事部,管理課,2023,202311,3Q,300002,経常利益,S005,確定,227403010,212537232
20240115,博報堂プロダクツ,管理統括,第一営業部,推進課,2023,202401,4Q,400003,コンサルティング収入,S003,調整,282126722,379398106
20230805,博報堂DYメディアパートナーズ,デジタル統括,デジタルマーケティング部,企画課,2023,202308,2Q,400001,媒体手数料収入,S003,調整,197696708,153439156
20240912,大広,デジタル統括,デジタルマーケティング部,開発課,2024,202409,2Q,500002,媒体社リベート,S005,確定,253123027,416343516
20230515,読売広告社,デジタル統括,総務部,企画課,2023,202305,1Q,200002,経費,S005,確定,14701211,17843311
20250127,博報堂DYメディアパートナーズ,メディア統括,デジタルマーケティング部,第三課,2024,202501,4Q,400002,制作収入,S005,確定,452954698,422408086
20231222,博報堂プロダクツ,デジタル統括,デジタルマーケティング部,第三課,2023,202312,3Q,200002,経費,S003,調整,356380972,393543059
20231219,博報堂DYメディアパートナーズ,営業統括,財務経理部,開発課,2023,202312,3Q,400002,制作収入,S005,確定,26618519,24055248
20240305,博報堂プロダクツ,クリエイティブ統括,財務経理部,開発課,2023,202403,4Q,100002,売上原価,S002,特別,567830945,471361184
20240306,大広,クリエイティブ統括,デジタルマーケティング部,管理課,2023,202403,4Q,400001,媒体手数料収入,S001,通常,26219740,24505750
20241206,博報堂,管理統括,メディアプランニング部,推進課,2024,202412,3Q,400003,コンサルティング収入,S001,通常,120652356,168504906
20231221,大広,管理統括,デジタルマーケティング部,運用課,2023,202312,3Q,200001,人件費,S002,特別,21411006,18745810
20240327,読売広告社,管理統括,デジタルマーケティング部,運用課,2023,202403,4Q,500002,媒体社リベート,S001,通常,488614717,422881821
20240328,博報堂,デジタル統括,制作部,企画課,2023,202403,4Q,400001,媒体手数料収入,S003,調整,28481529,36369829
